Keywords,Nombre occurrences
position,0.0008425440395552254
sud,0.000838848670960685
occidental,0.0008314579337716041
parti,0.0008277625651770636
solution,0.0008277625651770636
opposition,0.0008277625651770636
enfant,0.0008240671965825231
terme,0.0008240671965825231
exemple,0.0008166764593934422
système,0.0008166764593934422
haut,0.0008129810907989018
afp,0.0008092857222043613
média,0.0008055903536098208
village,0.0007981996164207398
heure,0.0007981996164207398
euro,0.0007981996164207398
vie,0.0007945042478261995
ensemble,0.000790808879231659
formation,0.000790808879231659
tête,0.0007871135106371185
principal,0.000783418142042578
sénégalais,0.0007797227734480375
ibrahim,0.0007797227734480375
présent,0.0007797227734480375
troupe,0.0007760274048534971
institut,0.0007464644560971734
capacité,0.0007464644560971734
condition,0.000742769087502633
togolais,0.0007390737189080925
milliard,0.000735378350313552
