Keywords,Nombre occurrences
responsable,0.0008681652853139348
camp,0.0008681652853139348
combat,0.0008657802158487866
sanction,0.0008657802158487866
mesure,0.0008586250074533421
mise,0.0008562399379881939
public,0.0008490847295927493
problème,0.0008490847295927493
zoom,0.0008490847295927493
secteur,0.0008443145906624531
vendredi,0.0008443145906624531
menace,0.0008419295211973049
présent,0.0008419295211973049
avion,0.0008419295211973049
scénario,0.0008419295211973049
transition,0.0008419295211973049
site,0.0008347743128018603
chinois,0.0008347743128018603
élément,0.000815693757080675
terrain,0.0008085385486852304
centrafriqu,0.0008085385486852304
réseau,0.0008061534792200823
social,0.0008061534792200823
démembrement,0.0008037684097549341
alger,0.000801383340289786
octobre,0.000801383340289786
golfe,0.000801383340289786
haut,0.0007989982708246378
décembre,0.0007966132013594896
souveraineté,0.0007942281318943414
bamako,0.0007942281318943414
presse,0.0007894579929640451
lien,0.0007870729234988969
sommet,0.0007846878540337487
tigré,0.0007846878540337487
lundi,0.0007799177151034523
janvier,0.0007751475761731561
tête,0.0007727625067080079
maroc,0.0007727625067080079
bénin,0.0007703774372428597
processus,0.0007679923677777115
al,0.0007656072983125633
prétexte,0.0007512968815216743
rfi,0.0007512968815216743
alliance,0.0007512968815216743
retrait,0.000746526742591378
programme,0.000746526742591378
spécial,0.0007441416731262298
manière,0.0007441416731262298
sahélien,0.0007417566036610816
ong,0.0007393715341959334
capitale,0.0007369864647307852
mardi,0.0007369864647307852
michel,0.0007346013952656372
premier,0.0007298312563353408
prochain,0.0007250611174050444
vrai,0.0007250611174050444
capacité,0.0007226760479398962
milliard,0.0007226760479398962
août,0.0007226760479398962
novembre,0.0007202909784747481
départ,0.0007202909784747481
cible,0.0007179059090095999
intervention,0.0007179059090095999
partenaire,0.0007179059090095999
principal,0.0007155208395444517
iranien,0.0007083656311490072
sénégalais,0.0007059805616838591
régime,0.0007035954922187109
luc,0.0007035954922187109
numéro,0.0007035954922187109
arrivée,0.0006988253532884145
septembre,0.0006940552143581182
nigeria,0.00069167014489297
formation,0.0006892850754278219
rca,0.0006892850754278219
mondial,0.0006869000059626737
nombre,0.0006845149364975255
unité,0.0006797447975672292
opposition,0.0006749746586369328
dollar,0.0006749746586369328
village,0.0006725895891717846
besoin,0.0006702045197066364
mars,0.0006678194502414882
géopoliticien,0.0006678194502414882
ressource,0.0006678194502414882
présidentiel,0.0006606642418460438
système,0.0006582791723808956
février,0.0006558941029157474
jeudi,0.0006535090334505992
propos,0.0006511239639854511
avril,0.0006463538250551547
œuvre,0.0006463538250551547
gabon,0.0006463538250551547
dimanche,0.0006463538250551547
résultat,0.0006463538250551547
régional,0.0006415836861248584
initiative,0.0006320434082642657
prêt,0.0006320434082642657
long,0.0006320434082642657
ordre,0.0006320434082642657
populaire,0.0006320434082642657
kilomètre,0.0006296583387991175
centrafrique,0.0006296583387991175
officiel,0.0006248881998688211
jeune,0.000622503130403673
eau,0.000622503130403673
parti,0.000622503130403673
exercice,0.0006201180609385249
entreprise,0.0006177329914733767
garde,0.0006177329914733767
youtube,0.0006177329914733767
burundi,0.0006153479220082285
renseignement,0.0006153479220082285
dialogue,0.0006129628525430803
appel,0.0006129628525430803
porte,0.0006129628525430803
ambassade,0.0006129628525430803
mai,0.0006105777830779321
déploiement,0.0006105777830779321
exemple,0.0006105777830779321
effort,0.000608192713612784
propre,0.000608192713612784
échange,0.0006058076441476358
juin,0.0006058076441476358
pétrole,0.0006034225746824876
véhicule,0.0006034225746824876
route,0.0006010375052173394
anglophone,0.0006010375052173394
campagne,0.0006010375052173394
travail,0.000593882296821895
ghana,0.000593882296821895
compagnie,0.0005914972273567468
djibouti,0.0005914972273567468
libération,0.0005891121578915986
activité,0.0005891121578915986
dirigeant,0.0005891121578915986
mozambique,0.0005867270884264504
stratégie,0.0005795718800310059
humanitaire,0.0005795718800310059
enquête,0.0005771868105658577
fama,0.0005771868105658577
massacre,0.0005771868105658577
offensive,0.0005748017411007096
agent,0.0005724166716355614
mercredi,0.0005724166716355614
vie,0.0005724166716355614
ouattara,0.0005676465327052651
reprise,0.0005628763937749687
bangui,0.0005628763937749687
actuel,0.0005604913243098205
économie,0.0005581062548446723
intérieur,0.0005581062548446723
front,0.0005557211853795241
addi,0.0005557211853795241
colonialiste,0.0005533361159143761
occasion,0.0005533361159143761
rencontre,0.0005533361159143761
manœuvre,0.0005533361159143761
vue,0.0005509510464492279
samedi,0.0005509510464492279
habitant,0.0005509510464492279
nom,0.0005485659769840797
doute,0.0005485659769840797
junte,0.0005437958380537833
réponse,0.0005437958380537833
minusma,0.0005437958380537833
domaine,0.0005437958380537833
multinationale,0.0005414107685886351
juillet,0.000539025699123487
secret,0.0005366406296583388
bloc,0.0005366406296583388
gaz,0.0005318704907280424
image,0.0005294854212628943
grâce,0.0005294854212628943
moscou,0.0005271003517977461
diplomatique,0.0005271003517977461
déclaration,0.0005271003517977461
plein,0.0005223302128674498
exaction,0.0005223302128674498
petit,0.0005223302128674498
ensemble,0.0005199451434023016
minusca,0.0005199451434023016
sens,0.0005175600739371534
kidal,0.0005175600739371534
histoire,0.0005175600739371534
tshisekedi,0.0005151750044720052
fort,0.0005151750044720052
mercenaire,0.0005151750044720052
pétrolier,0.0005151750044720052
ennemi,0.0005151750044720052
production,0.000512789935006857
corne,0.000512789935006857
maritime,0.000512789935006857
contrat,0.0005104048655417089
province,0.0005104048655417089
ahmed,0.0005080197960765608
train,0.0005080197960765608
annonce,0.0005032496571462644
rôle,0.0005032496571462644
arabe,0.0005032496571462644
entier,0.0005032496571462644
extérieur,0.0005008645876811162
party,0.000498479518215968
condition,0.000498479518215968
secrétaire,0.0004960944487508199
réunion,0.0004960944487508199
récent,0.0004960944487508199
marché,0.0004937093792856717
influence,0.0004937093792856717
etat,0.0004913243098205235
message,0.0004889392403553753
syrie,0.0004889392403553753
allemand,0.0004889392403553753
prix,0.0004865541708902272
minier,0.0004865541708902272
mandat,0.000484169101425079
agence,0.0004817840319599308
coalition,0.0004817840319599308
loi,0.0004817840319599308
feu,0.0004793989624947827
faux,0.0004793989624947827
congo,0.0004770138930296345
ligne,0.0004770138930296345
emmanuel,0.0004770138930296345
naval,0.0004770138930296345
poste,0.0004746288235644863
tension,0.0004746288235644863
indépendance,0.0004746288235644863
terre,0.00047224375409933816
demande,0.00047224375409933816
europe,0.00047224375409933816
acte,0.00047224375409933816
direct,0.0004674736151690418
expert,0.0004674736151690418
homologue,0.0004674736151690418
navire,0.00046508854570389364
discours,0.00046270347623874545
voie,0.00046031840677359726
frappe,0.00046031840677359726
particulier,0.00046031840677359726
oeil,0.00046031840677359726
changement,0.0004579333373084491
partenariat,0.00045554826784330093
élysée,0.00045554826784330093
assassinat,0.00045554826784330093
mine,0.00045554826784330093
peul,0.00045316319837815274
central,0.0004507781289130046
rappel,0.0004483930594478564
preuve,0.0004483930594478564
manifestant,0.0004483930594478564
peine,0.0004483930594478564
prise,0.0004483930594478564
sioniste,0.0004483930594478564
millier,0.0004460079899827082
barrage,0.0004460079899827082
victime,0.0004460079899827082
administration,0.0004436229205175601
abiy,0.0004412378510524119
réalité,0.0004412378510524119
peur,0.0004412378510524119
sol,0.0004412378510524119
matériel,0.0004412378510524119
insécurité,0.0004412378510524119
dizaine,0.0004388527815872637
néocolonialiste,0.0004388527815872637
trump,0.0004388527815872637
journaliste,0.0004388527815872637
second,0.00043646771212211557
tplf,0.00043646771212211557
hélicoptère,0.0004340826426569674
création,0.0004340826426569674
marine,0.0004340826426569674
solde,0.0004316975731918192
origine,0.0004316975731918192
institution,0.0004316975731918192
égypte,0.00042931250372667105
dossier,0.00042931250372667105
nécessaire,0.00042931250372667105
colonel,0.00042931250372667105
sorte,0.00042692743426152286
commission,0.00042692743426152286
matière,0.00042454236479637467
représentant,0.00042454236479637467
délégation,0.00042215729533122653
musulman,0.00041977222586607834
localité,0.00041738715640093015
jeu,0.00041738715640093015
tunisie,0.00041738715640093015
naturel,0.00041738715640093015
engagement,0.000415002086935782
nigérian,0.0004126170174706338
souverain,0.0004126170174706338
bilan,0.0004126170174706338
démocratique,0.0004126170174706338
mal,0.0004126170174706338
crime,0.0004102319480054857
commandement,0.0004102319480054857
difficile,0.0004102319480054857
allemagne,0.0004102319480054857
palestinien,0.0004078468785403375
gao,0.0004078468785403375
euro,0.0004078468785403375
scène,0.0004054618090751893
événement,0.0004054618090751893
construction,0.0004054618090751893
intention,0.0004054618090751893
faveur,0.0004054618090751893
entité,0.00040307673961004117
équatorial,0.00040307673961004117
accès,0.00040307673961004117
appui,0.000400691670144893
drian,0.000400691670144893
police,0.000400691670144893
centaine,0.0003983066006797448
analyste,0.0003983066006797448
acteur,0.0003983066006797448
mozambiqu,0.0003983066006797448
normalisation,0.0003983066006797448
ciel,0.00039592153121459665
bel,0.00039592153121459665
directeur,0.00039592153121459665
accusation,0.00039592153121459665
santé,0.00039592153121459665
missile,0.00039353646174944846
interne,0.00039353646174944846
commun,0.00039115139228430027
soudanais,0.00038876632281915213
marocain,0.00038876632281915213
justice,0.00038638125335400394
contexte,0.00038638125335400394
financier,0.00038638125335400394
forme,0.00038399618388885575
officier,0.00038399618388885575
kenya,0.00038399618388885575
mozambicain,0.0003816111144237076
boko,0.0003792260449585594
négociation,0.0003792260449585594
bilatéral,0.0003792260449585594
piège,0.0003792260449585594
fameux,0.0003792260449585594
massif,0.0003792260449585594
convoi,0.0003792260449585594
guinéen,0.00037684097549341123
imam,0.00037684097549341123
conjoint,0.00037684097549341123
port,0.0003744559060282631
médiatique,0.0003744559060282631
cedeao,0.0003744559060282631
idée,0.0003720708365631149
école,0.0003720708365631149
observateur,0.0003696857670979667
solution,0.0003673006976328186
exploitation,0.0003673006976328186
complot,0.0003673006976328186
maghreb,0.0003649156281676704
amérique,0.0003649156281676704
colère,0.0003649156281676704
tir,0.0003625305587025222
fonds,0.0003625305587025222
succès,0.0003625305587025222
période,0.0003625305587025222
touadéra,0.0003625305587025222
néocolonial,0.0003625305587025222
profit,0.00036014548923737406
ibk,0.00035776041977222587
paul,0.00035776041977222587
produit,0.0003553753503070777
victoire,0.0003553753503070777
réel,0.0003553753503070777
islamique,0.00035299028084192954
tour,0.00035299028084192954
contingent,0.00035299028084192954
réconciliation,0.00035299028084192954
humain,0.00035060521137678135
mauritanie,0.00035060521137678135
texte,0.00035060521137678135
uni,0.00035060521137678135
conférence,0.00035060521137678135
facebook,0.00034822014191163316
biya,0.00034822014191163316
blessé,0.00034822014191163316
siège,0.000345835072446485
commandant,0.00034345000298133683
diplomate,0.00034106493351618864
mobile,0.00034106493351618864
opérationnel,0.00034106493351618864
titre,0.00034106493351618864
fond,0.00034106493351618864
britannique,0.00034106493351618864
risque,0.0003386798640510405
département,0.0003362947945858923
sahara,0.0003362947945858923
burundais,0.0003362947945858923
présidence,0.0003362947945858923
armement,0.0003362947945858923
investissement,0.0003362947945858923
encontre,0.0003362947945858923
turquie,0.0003362947945858923
indépendant,0.0003339097251207441
liberté,0.0003339097251207441
commercial,0.0003339097251207441
effectif,0.000331524655655596
sûr,0.000331524655655596
nigéria,0.0003291395861904478
large,0.0003291395861904478
appareil,0.0003291395861904478
renforcement,0.0003291395861904478
faca,0.0003267545167252996
stabilité,0.0003267545167252996
date,0.0003267545167252996
religieux,0.0003267545167252996
division,0.00032436944726015147
entretien,0.00032436944726015147
comité,0.0003219843777950033
discussion,0.0003219843777950033
sortie,0.0003219843777950033
électoral,0.0003219843777950033
contraire,0.0003195993083298551
burkinabè,0.0003195993083298551
choix,0.0003195993083298551
sécurisation,0.0003195993083298551
mirage,0.00031721423886470695
mer,0.00031721423886470695
colonial,0.00031721423886470695
simple,0.00031721423886470695
communication,0.00031721423886470695
regardez,0.00031721423886470695
nature,0.00031482916939955876
majorité,0.00031482916939955876
nucléaire,0.00031482916939955876
françois,0.00031482916939955876
citoyen,0.00031244409993441057
meilleur,0.00031244409993441057
combattant,0.00031244409993441057
parlement,0.00031005903046926243
opposant,0.00030767396100411424
journal,0.00030767396100411424
pied,0.00030528889153896605
rue,0.00030528889153896605
personnel,0.00030528889153896605
africom,0.00030528889153896605
banque,0.0003029038220738179
protection,0.0003029038220738179
frontalier,0.0003029038220738179
perte,0.0003029038220738179
libyen,0.0003005187526086697
direction,0.0003005187526086697
otage,0.00029813368314352153
niamey,0.0002957486136783734
démocratie,0.0002957486136783734
érythrée,0.0002957486136783734
rang,0.0002957486136783734
bien,0.0002957486136783734
voix,0.0002957486136783734
opinion,0.0002957486136783734
info,0.0002957486136783734
énergie,0.0002957486136783734
enfant,0.0002957486136783734
bureau,0.0002957486136783734
incident,0.0002933635442132252
nuit,0.0002933635442132252
assaillant,0.0002933635442132252
gabonais,0.0002933635442132252
vol,0.0002933635442132252
somali,0.00029097847474807706
installation,0.00029097847474807706
intégrité,0.0002885934052829289
press,0.0002885934052829289
aéroport,0.0002885934052829289
dette,0.0002862083358177807
entrée,0.0002862083358177807
participation,0.0002862083358177807
dakar,0.0002862083358177807
technique,0.00028382326635263255
émirat,0.00028382326635263255
corps,0.00028382326635263255
exportation,0.00028143819688748435
actif,0.00028143819688748435
signature,0.00028143819688748435
diplomatie,0.00028143819688748435
instance,0.00028143819688748435
avancée,0.00028143819688748435
défi,0.00027905312742233616
sall,0.00027905312742233616
cœur,0.00027905312742233616
assaut,0.00027905312742233616
assemblée,0.00027905312742233616
espace,0.00027905312742233616
abidjan,0.00027905312742233616
danger,0.00027905312742233616
maintien,0.00027905312742233616
pc,0.00027905312742233616
infrastructure,0.00027666805795718803
liste,0.00027666805795718803
richesse,0.00027666805795718803
objet,0.00027666805795718803
khartoum,0.00027428298849203984
majeur,0.00027428298849203984
ouganda,0.00027428298849203984
valeur,0.00027189791902689165
mot,0.00027189791902689165
montée,0.00027189791902689165
cour,0.00027189791902689165
femme,0.00027189791902689165
diktat,0.00027189791902689165
grave,0.0002695128495617435
rwanda,0.0002695128495617435
équipement,0.0002695128495617435
chemin,0.0002671277800965953
réaction,0.0002671277800965953
ami,0.0002671277800965953
jihadiste,0.0002671277800965953
remake,0.00026474271063144713
violation,0.00026474271063144713
époque,0.00026474271063144713
version,0.000262357641166299
casque,0.000262357641166299
leader,0.000262357641166299
embargo,0.000262357641166299
matin,0.000262357641166299
mauvais,0.000262357641166299
cacao,0.000262357641166299
carte,0.000262357641166299
aviv,0.000262357641166299
explosif,0.0002599725717011508
coordination,0.0002599725717011508
transport,0.0002599725717011508
tonne,0.0002599725717011508
financement,0.0002599725717011508
auteur,0.0002599725717011508
attention,0.0002599725717011508
noir,0.0002575875022360026
arrestation,0.0002575875022360026
implication,0.0002575875022360026
afp,0.0002575875022360026
document,0.0002575875022360026
constitution,0.0002575875022360026
bleu,0.0002575875022360026
vaccin,0.00025520243277085447
chaîne,0.00025520243277085447
trouble,0.00025520243277085447
association,0.00025520243277085447
bozizé,0.00025520243277085447
défaite,0.00025520243277085447
dicko,0.0002528173633057063
togo,0.0002528173633057063
fédéral,0.0002528173633057063
équipe,0.0002528173633057063
antiterroriste,0.0002528173633057063
signe,0.0002528173633057063
type,0.0002528173633057063
coronavirus,0.0002528173633057063
toile,0.0002528173633057063
gbagbo,0.0002504322938405581
pseudo,0.0002504322938405581
félix,0.0002504322938405581
candidat,0.0002504322938405581
béninois,0.0002504322938405581
rapprochement,0.0002504322938405581
onusien,0.0002504322938405581
déplacement,0.00024804722437540995
fait,0.00024804722437540995
bras,0.00024804722437540995
pierre,0.00024804722437540995
soir,0.00024804722437540995
ethnie,0.00024566215491026176
madagascar,0.00024566215491026176
proie,0.00024566215491026176
ue,0.0002432770854451136
monusco,0.0002432770854451136
charge,0.0002432770854451136
chaos,0.0002432770854451136
blanc,0.0002432770854451136
publication,0.0002432770854451136
énorme,0.0002432770854451136
résolution,0.0002432770854451136
logistique,0.0002432770854451136
suisse,0.0002408920159799654
macky,0.0002408920159799654
tigréen,0.0002408920159799654
tuerie,0.0002408920159799654
tunisien,0.0002408920159799654
munition,0.0002408920159799654
industrie,0.0002408920159799654
reconnaissance,0.0002408920159799654
pandémie,0.0002408920159799654
vaste,0.00023850694651481724
marche,0.00023850694651481724
décennie,0.00023850694651481724
partisan,0.00023850694651481724
terrestre,0.00023850694651481724
présidentielle,0.00023850694651481724
yaoundé,0.00023850694651481724
parly,0.00023612187704966908
supplémentaire,0.00023612187704966908
passage,0.00023612187704966908
conséquence,0.00023612187704966908
dos,0.0002337368075845209
champ,0.0002337368075845209
gros,0.0002337368075845209
modèle,0.0002337368075845209
respect,0.0002337368075845209
individu,0.0002337368075845209
confiance,0.0002337368075845209
florence,0.0002337368075845209
provenance,0.0002337368075845209
disposition,0.0002337368075845209
interview,0.00023135173811937273
lettre,0.00023135173811937273
minorité,0.00023135173811937273
irak,0.00023135173811937273
approche,0.00023135173811937273
argent,0.00023135173811937273
illégal,0.00023135173811937273
phase,0.00023135173811937273
franc,0.00022896666865422456
arrière,0.00022896666865422456
puissant,0.00022896666865422456
véritable,0.00022896666865422456
lourd,0.00022896666865422456
gazier,0.00022896666865422456
engin,0.00022896666865422456
sentiment,0.00022896666865422456
frère,0.00022658159918907637
instabilité,0.00022658159918907637
gestion,0.00022658159918907637
proche,0.00022658159918907637
milice,0.00022658159918907637
empire,0.00022658159918907637
idris,0.0002241965297239282
piraterie,0.0002241965297239282
monopole,0.0002241965297239282
royaume,0.0002241965297239282
néocolonialisme,0.0002241965297239282
responsabilité,0.0002241965297239282
ressortissant,0.0002241965297239282
emprise,0.0002241965297239282
commando,0.0002241965297239282
député,0.0002241965297239282
bord,0.00022181146025878004
renaissance,0.00022181146025878004
courant,0.00022181146025878004
mohamed,0.00022181146025878004
fonction,0.00022181146025878004
océan,0.00022181146025878004
île,0.00021942639079363185
policier,0.00021942639079363185
lancement,0.00021942639079363185
soulèvement,0.00021942639079363185
attentat,0.00021942639079363185
avenir,0.0002170413213284837
libre,0.0002170413213284837
assistance,0.0002170413213284837
urgence,0.0002170413213284837
ouverture,0.0002170413213284837
patrouille,0.00021465625186333553
atlantiste,0.00021465625186333553
réserve,0.00021465625186333553
lac,0.00021465625186333553
théâtre,0.00021465625186333553
outil,0.00021465625186333553
chasseur,0.00021227118239818733
pentagone,0.00021227118239818733
vif,0.00021227118239818733
gouvernemental,0.00021227118239818733
priver,0.00021227118239818733
étape,0.00021227118239818733
joseph,0.00021227118239818733
crainte,0.00021227118239818733
gendarmerie,0.00021227118239818733
détachement,0.00021227118239818733
trafic,0.00021227118239818733
riche,0.00020988611293303917
el,0.00020988611293303917
ouagadougou,0.00020988611293303917
laurent,0.00020988611293303917
principe,0.00020988611293303917
silence,0.00020988611293303917
précédent,0.00020988611293303917
embuscade,0.00020988611293303917
double,0.00020988611293303917
palestine,0.00020988611293303917
code,0.00020988611293303917
possibilité,0.000207501043467891
somalien,0.000207501043467891
rapide,0.000207501043467891
personnalité,0.00020511597400274284
fmi,0.00020511597400274284
indien,0.00020511597400274284
collimateur,0.00020511597400274284
corruption,0.00020273090453759465
rouge,0.00020273090453759465
capable,0.00020273090453759465
commerce,0.00020273090453759465
recherche,0.00020273090453759465
bout,0.0002003458350724465
bataille,0.0002003458350724465
syrien,0.0002003458350724465
surveillance,0.0002003458350724465
sang,0.0002003458350724465
importance,0.00019796076560729832
entraînement,0.00019796076560729832
rabat,0.00019796076560729832
producteur,0.00019796076560729832
maputo,0.00019796076560729832
forum,0.00019557569614215013
pillage,0.00019557569614215013
issue,0.00019557569614215013
révolution,0.00019557569614215013
takuba,0.00019557569614215013
réfugié,0.00019557569614215013
vague,0.00019557569614215013
égard,0.00019557569614215013
diaspora,0.00019319062667700197
critique,0.00019319062667700197
extension,0.00019319062667700197
quotidien,0.00019319062667700197
note,0.00019319062667700197
inquiétude,0.00019319062667700197
sanitaire,0.00019319062667700197
interethnique,0.00019319062667700197
pékin,0.0001908055572118538
archange,0.0001908055572118538
corridor,0.0001908055572118538
famille,0.0001908055572118538
détail,0.0001908055572118538
erreur,0.0001908055572118538
futur,0.0001908055572118538
turc,0.0001908055572118538
cérémonie,0.0001908055572118538
ampleur,0.00018842048774670562
zimbabwe,0.00018842048774670562
croissance,0.00018842048774670562
supérieur,0.00018842048774670562
réforme,0.00018842048774670562
territorial,0.00018842048774670562
débat,0.00018842048774670562
conseiller,0.00018603541828155745
alpha,0.00018603541828155745
fils,0.00018603541828155745
éventuel,0.00018603541828155745
collaboration,0.00018603541828155745
clan,0.00018603541828155745
italie,0.00018603541828155745
égyptien,0.00018603541828155745
légitime,0.00018603541828155745
comportement,0.00018603541828155745
blindé,0.00018603541828155745
djihadiste,0.00018603541828155745
livraison,0.00018603541828155745
expérience,0.0001836503488164093
parole,0.0001836503488164093
solidarité,0.0001836503488164093
commune,0.0001836503488164093
agissement,0.0001836503488164093
criminel,0.0001836503488164093
mopti,0.0001836503488164093
kinshasa,0.0001836503488164093
cma,0.0001836503488164093
moto,0.0001812652793512611
dogon,0.0001812652793512611
arabie,0.0001812652793512611
organe,0.0001812652793512611
yémen,0.0001812652793512611
jeunesse,0.0001812652793512611
grandissant,0.0001812652793512611
riposte,0.0001812652793512611
pratique,0.0001812652793512611
pont,0.00017888020988611293
maison,0.00017888020988611293
pacifique,0.00017888020988611293
afghanistan,0.00017888020988611293
poids,0.00017888020988611293
chasse,0.00017888020988611293
fer,0.00017888020988611293
talon,0.00017888020988611293
haftar,0.00017888020988611293
explosion,0.00017649514042096477
significatif,0.00017649514042096477
technologie,0.00017649514042096477
destruction,0.00017649514042096477
essentiel,0.00017649514042096477
bongo,0.00017649514042096477
vente,0.00017411007095581658
panique,0.00017411007095581658
manipulation,0.00017411007095581658
émissaire,0.00017411007095581658
règle,0.00017411007095581658
violent,0.00017411007095581658
télévision,0.00017411007095581658
occupant,0.00017411007095581658
dur,0.00017411007095581658
dangereux,0.00017411007095581658
tactique,0.00017411007095581658
structure,0.00017411007095581658
cie,0.00017172500149066841
opportunité,0.00017172500149066841
venezuela,0.00017172500149066841
clé,0.00017172500149066841
nagy,0.00017172500149066841
ibrahim,0.00017172500149066841
deby,0.00017172500149066841
meurtrier,0.00017172500149066841
transfert,0.00017172500149066841
priorité,0.00017172500149066841
hostile,0.00017172500149066841
kaboré,0.00016933993202552025
allégation,0.00016933993202552025
