,V1,V2
dangereux,1.944096,0.49261087
quai,1.973019,1.0839468
secret,1.808849,0.5261058
irna,2.2475169,-0.42956302
forum,2.0394413,0.28177187
échelle,1.6178731,0.6068939
tir,2.6522875,-0.12467456
bombe,2.3274596,0.20560476
interne,1.4962864,1.2903516
charles,2.156741,0.28822002
confrontation,2.1332102,0.62482697
frégate,2.6088874,-0.02046474
géant,2.0303054,0.57626796
impossible,2.2022285,0.97785944
arrière,1.5750147,1.162145
yaoundé,1.6990606,0.8367714
satellite,2.1879864,-0.5083918
droite,2.1089377,1.0845064
internet,2.3745522,0.14249614
monopole,1.7001605,0.8531683
mohamed,1.8100836,0.9434082
arrestation,2.2170966,0.6839794
probable,1.9924482,0.81210476
tournée,1.9241594,-0.00096195715
légitime,1.7151688,1.0232418
auteur,2.2986197,0.7464587
crime,2.0515742,0.8501089
envergure,1.4934616,0.8828871
quartier,2.522389,0.5435403
remake,1.0174984,1.5171679
démarche,2.0180938,0.21443042
idlib,1.7367013,0.81436396
ali,2.3682084,0.010119686
perspective,2.0825977,0.70867556
tweet,2.0577667,0.47620007
ouganda,1.9663298,1.4846405
orsay,1.4493738,1.2664233
véhicule,2.1760879,1.1073502
ouverture,1.6602613,0.46030265
suspension,2.2333524,0.28479287
adjoint,2.1696343,0.051063266
coût,2.1858363,0.69100213
palestinien,1.6479526,1.0492352
distance,2.0811436,-0.1547479
rang,1.5665128,0.3726143
maison,1.8888396,0.72856265
faible,2.2197676,0.34018052
voyage,2.0919232,0.36905524
absence,2.3299263,0.34085646
artillerie,2.6160734,-0.14282015
suprême,2.3992043,-0.034170397
commercial,1.857695,0.34058675
casamance,1.6577947,1.3438902
cabinet,2.1944332,0.26319754
vote,2.0743,0.3898807
produit,2.2242813,0.75507504
fédération,1.4688208,0.06683754
crimée,2.481083,-0.0716397
précédent,1.8661097,0.27907017
chute,1.9610618,0.727525
énergétique,2.414788,0.11174632
tension,2.0220792,0.5757417
maghreb,1.7579597,0.73273677
sénat,1.6655607,0.1638548
proximité,1.6636679,1.0327777
stream,1.489725,0.2839802
cortège,1.6835724,0.97726464
naturel,1.9234645,-0.5585769
philippe,2.0212862,0.5125528
installation,1.9624882,-0.050238993
qatar,1.8825276,0.035781853
envoi,1.3815765,0.95862645
vigueur,1.8066474,0.166734
préparation,2.1441655,0.46553236
monusco,1.5630622,2.2339773
négociation,2.2632492,0.43204463
mossad,1.9021358,0.3413189
poursuite,1.818909,0.34580344
arsenal,2.4861221,0.20459054
budget,1.8280789,0.009589173
atlantiste,1.2376664,1.2695072
publication,1.9759337,0.8727264
référence,2.0118227,0.43128127
application,2.3337371,0.05231884
judiciaire,2.0549593,0.120707974
court,2.1524248,0.47586194
tactique,1.924917,0.77287835
escalade,1.7964603,0.09332448
délai,2.161994,0.052162737
taïwan,1.9459343,0.005594437
partenaire,1.9071734,-0.122661225
investissement,2.10196,0.121436015
provocation,1.8894371,0.41034466
civil,2.0753536,-0.10530437
ibk,1.1790856,1.0807129
conséquent,2.1204696,0.3529881
rwanda,1.6913159,1.4515971
précision,1.9848174,0.04544324
emprise,1.2913188,1.2668203
tunisien,2.0321925,0.42212504
local,1.9890985,1.1755774
téléphonique,1.7604078,-0.59697986
pacte,2.068712,0.13938583
énorme,2.2178376,1.0999875
instabilité,1.3762262,1.2685043
gazoduc,1.9507313,0.3455586
promotion,2.1196833,0.48119172
sahara,1.5447627,0.97801113
nasrallah,2.244527,-0.13838947
détachement,1.7302547,1.287742
député,2.2603257,0.6589634
destroyer,2.5587819,-0.6731446
kaboré,1.4589916,1.3314555
incendie,1.9485966,0.44474688
renaissance,1.4777583,1.7908119
espionnage,1.6645985,0.6563905
pratique,1.721641,0.3292406
instant,1.7905668,0.7674924
avertissement,1.528813,0.23746133
cia,1.7503402,0.3551929
cercle,1.7183645,0.85564953
maréchal,1.7374178,0.9528061
vision,2.0622966,1.0647413
proie,1.2916305,1.8743145
patriot,2.2219357,-0.22352797
web,1.7139672,0.057117805
institution,1.861212,0.43653637
terrestre,1.6522895,0.67178875
centaine,1.7912081,1.1751368
fédéral,1.8541065,0.10656097
disposition,1.9809777,0.13323194
retraite,1.8566339,0.8506987
baisse,1.8540932,0.07526526
hélicoptère,2.1672556,0.50354946
crainte,1.6193395,1.2465701
kinshasa,2.0561602,0.050704487
dizaine,1.291309,1.4153365
électronique,1.8718907,-0.04745249
maladie,2.0837026,0.095145226
vingtaine,1.9689114,0.9195261
fermeture,1.9938358,0.59045523
maputo,1.599588,1.8570418
bounti,1.4894376,1.7214205
taille,1.8587343,0.7557159
prophète,2.0075126,0.6337708
chambre,2.093192,-0.038624074
table,1.461606,0.5873124
par,2.1968691,-0.1874212
durée,2.1374044,0.77059644
togo,1.0638433,1.579103
dollar,2.046433,0.6072514
environnement,2.1954565,0.39519945
chasseur,2.005665,-0.22007391
ua,1.8866923,0.5100804
commune,1.6671999,0.85157317
minorité,1.5608389,1.6853932
radio,1.7036495,0.8525903
riche,1.3628623,1.1040859
officier,1.9574353,1.1391382
approvisionnement,2.0864494,0.4904588
dicko,1.5880548,1.3919586
foulée,1.5868429,0.24818476
enrichissement,2.4725196,-1.0180806
efficacité,1.5429602,0.9115547
extraordinaire,1.2561806,0.63595086
merkel,1.8659834,0.32640073
allusion,1.5226429,0.5102885
amiral,2.1441307,-0.13669564
deal,1.9591446,0.5805416
visage,1.8254539,0.848749
répression,1.9575366,0.38233784
sentiment,1.7793338,0.93805313
permanent,2.2455215,-0.36194155
honte,1.5765482,0.6748124
procès,2.083761,0.75401175
mohammed,1.8849764,-0.014434129
social,1.4574423,0.49689838
collaboration,1.6179317,0.47336948
potentiel,1.5155863,0.4178858
tribunal,2.1901085,0.82304275
futur,1.5446687,0.8579767
relation,1.7890258,0.20318113
bout,1.5949847,0.78825533
similaire,1.6267413,0.4657411
usine,2.0058615,0.8038317
chance,1.7058845,1.2668287
zarif,2.0927255,-0.49467584
alerte,1.9008244,0.76317257
montant,1.898627,0.4934146
atteinte,2.0191891,0.68192816
expression,1.7542812,0.10897929
candidat,2.489648,0.5469079
post,2.188015,0.114180595
démission,2.0258808,0.98292965
soleimani,1.5848792,-0.009118731
œil,1.7447376,1.1673659
tiers,1.4104751,0.6836646
reconstruction,1.5390275,0.22640683
gabonais,1.6535417,0.7666659
faux,1.7967577,0.66615343
partage,1.5277699,0.39799798
tenue,1.430845,0.38138744
patrouille,1.4236506,0.67010105
dirigeant,1.6872816,0.5919403
cie,1.2101003,1.8308893
masse,1.5569054,1.1796216
condition,1.8359249,-0.09317839
dur,1.5686636,1.0701288
préfecture,1.8007921,0.128023
opposant,1.8105992,0.5579873
essentiel,1.8273647,0.71710783
détention,2.0166235,0.8070007
nyusi,1.2880224,0.9523667
gazier,1.9646751,0.40911117
famille,1.9637468,0.8194163
joseph,1.2846103,0.9761926
anp,1.6331996,0.81604743
annulation,1.5677556,0.54742694
royal,2.2045596,0.22867548
médiation,1.451042,0.46272257
tchadien,1.2290242,1.1094414
suivi,2.0220077,0.6483231
gaulle,2.0021453,-0.16926022
collectif,1.4990709,0.98454094
humanité,1.8774074,0.33183607
million,2.0900557,0.6517257
complexe,1.7378365,0.4094405
régional,1.6612532,0.59355855
réel,1.5774946,0.810899
gbagbo,1.9480406,0.82040846
maduro,1.6331064,0.7030063
ouagadougou,1.2423849,1.6062167
impression,1.5606521,0.6612266
sankara,1.7754631,1.6356307
diaspora,1.143611,1.155601
anonymat,1.9977174,0.89476913
critique,1.7443976,0.22781971
défi,1.5458707,0.41829598
haine,1.4246708,1.2986938
calme,1.4940705,0.90680045
culture,1.7541054,0.40044558
opportunité,1.4183701,0.7548379
existence,1.5585229,0.6411021
patron,1.9600203,1.0705309
jeunesse,1.4796711,1.0580753
danemark,1.8532605,-0.16007717
destin,1.1154044,1.6657681
belgique,2.0375252,0.202675
esprit,1.6732616,0.8518463
fcfa,1.3670847,1.1544216
expansion,1.2408595,1.0606136
test,2.312485,-0.14517502
pillage,1.3108374,1.2079802
mépris,1.4511025,1.0800626
qualité,1.6416705,-0.033113975
cacao,1.8207933,0.6330076
clan,1.0596986,1.1302546
haram,1.2386633,1.5433135
hypothèse,1.8470168,0.5094855
émergence,1.081965,0.9469891
pass,1.6058438,0.61457294
béninois,1.4937202,0.9625417
jordanie,1.9090775,-0.53967285
brexit,1.9024903,0.3841049
antimissile,2.0414953,-0.09038221
magazine,2.1744292,-0.20690356
exportation,1.2362517,0.4938176
étude,1.9740248,0.71913016
tribune,2.0215216,0.017838636
reportage,1.9657733,0.48880762
numérique,1.7522585,-0.073531464
vert,1.4999614,0.26490027
unique,1.917604,0.85076296
activité,1.1214273,0.64169884
archange,1.5386903,0.9217598
takuba,1.6188133,0.85779035
adhésion,1.9596937,0.04266338
montpellier,1.6921566,0.88848937
parlementaire,1.8514677,0.058622878
brut,1.9146516,-0.07045104
françafrique,1.4548017,1.4269495
amhara,1.2494137,1.5212141
rafale,2.2587295,0.73129064
courant,1.4896895,0.8686981
attentat,1.4536889,0.3675586
caractère,1.6107181,0.8313962
mauvais,1.7254993,0.99104995
décret,1.7833073,-0.20629369
blocus,1.6605386,0.65731514
effondrement,1.6018238,0.32734135
vertu,1.8234016,-0.5925401
ibrahim,1.8645984,0.44477046
génocide,1.8402997,0.6093764
somme,1.6567264,0.6787456
géopolitique,1.4952942,0.42070535
dortiguier,1.4910511,0.70442635
otage,1.4276717,0.66193676
règlement,1.1655076,0.91391337
royaume,1.31499,0.7004876
ayatollah,2.166717,-0.50851434
électoral,1.298531,0.29754627
arménie,1.6149213,0.13205484
victime,1.8372744,0.9320312
hossein,1.7611799,0.13030496
protocole,1.8458741,-0.2454295
adresse,1.4774847,0.42870268
pilote,1.7147714,0.03119886
effort,1.6535641,0.7952601
pakistan,1.897335,-0.38474798
regard,1.5952941,0.6132122
détermination,1.5585257,0.6091093
soviétique,1.2508953,0.4273024
biais,1.4047109,0.8252333
concept,1.0281041,0.49592096
complicité,1.3860028,0.9216598
condamnation,1.2040639,1.0778991
réflexion,1.2162154,0.20086782
parole,1.5793015,0.18114777
frais,1.4790646,0.41251576
d,1.9776932,0.51526123
hôpital,1.9763163,0.8713064
logique,1.634187,0.1576069
spécialiste,1.9432697,-0.025240982
attitude,1.9580623,0.3730837
université,1.8229808,0.4020918
talon,1.8967779,0.46153787
niamey,1.2823095,0.80094177
rébellion,1.7933075,0.55955535
arrêt,2.126609,0.35734418
acquisition,1.8324136,0.2680389
guaido,1.670002,0.3608623
hariri,1.7507504,0.63899267
stoltenberg,1.9930509,0.27929747
vérité,1.8247583,0.89538926
africom,1.2576677,1.0385988
rabat,1.6458685,0.26061058
agenda,1.436634,0.57155514
outil,1.1413817,0.63217676
azerbaïdjan,1.434754,0.44570234
cfa,1.4352896,0.4767412
nicolas,2.0046475,0.3553813
kong,1.6621851,0.26622838
cpc,1.6640822,0.97846407
schéma,1.5029851,1.0016836
prince,2.1210113,0.17682633
obstacle,1.0959257,0.8517082
opérationnel,1.7372291,0.6705293
couvert,1.5067827,0.6020134
convention,2.21641,0.6248598
douala,1.5467622,0.042810686
embuscade,1.1148869,1.1034927
bbc,1.7212398,-0.0012519525
priorité,1.7694418,0.11519246
élevé,1.707525,0.10066645
prolongation,1.8380848,0.43841878
hong,1.8413267,-0.01127441
cellule,1.5410067,0.5245975
baltique,1.4909908,-0.31257895
fuite,1.9467151,0.6772481
habitude,1.0234786,1.1775557
accident,1.9002687,0.24995857
plainte,1.1490656,0.71260554
laurent,1.7048109,1.1026602
tendance,1.5291235,0.21607539
antiterroriste,0.76988053,1.0483986
chantage,1.1151043,0.5393859
stabilisation,1.1529366,0.7638224
éducation,1.6902581,0.44659483
manifestant,1.5672994,0.9789053
audience,1.3099415,0.51286083
monétaire,1.2771747,0.025193201
huawei,1.4690977,0.21404608
hauteur,1.8127519,0.28130662
colonisation,1.5308855,0.44829953
posture,1.2943952,0.51732785
réduction,2.07633,-0.069489315
amitié,1.5355346,-0.1100594
émissaire,1.3991334,0.54405695
exécutif,1.7661356,0.11969622
clé,1.4735931,0.35637376
banlieue,1.317093,0.40881893
al,1.5282023,0.3691048
b,1.1623528,0.7404605
juan,1.4549849,0.3956846
évolution,1.7092075,0.2678477
rejet,1.6324698,0.6247215
figaro,1.6022681,0.2529781
bazoum,1.5053619,0.5808177
démonstration,1.2864163,0.2808987
limite,1.5987116,-0.018454531
cma,1.2817976,0.7288137
guinéen,1.2590207,0.4799443
soldat,0.92995495,1.2296436
catastrophe,1.6575451,0.84925103
stade,1.754188,0.66442925
page,1.4133599,0.6763006
référendum,1.3987529,0.7282928
commande,1.7078212,0.7537741
occurrence,1.3222346,0.98062634
marocain,1.3183044,0.4936055
modernisation,1.7999686,0.05262432
surprise,1.7624594,-0.10057874
hommage,1.2434663,1.1175869
couleur,1.013672,0.874517
présidentiel,1.55167,0.4645656
massif,1.0219864,1.2862698
vitesse,1.9739602,0.5301886
édition,1.6238981,0.13387273
azawad,1.215193,1.3614199
musulman,1.2780894,0.99664426
étonnant,1.4738783,0.84672976
bahreïn,1.3049387,-0.059497457
palais,1.9821827,0.40831125
accusation,1.8704363,0.2823378
franc,1.6270005,0.6334214
élément,1.8526028,0.24853744
censé,1.0328363,0.26208276
possession,1.3791301,0.7848426
airbus,1.7336186,0.36716464
tv,1.5673739,-0.38625747
pib,1.3711842,0.7577466
radar,1.6189883,0.32771817
bande,1.1280619,0.47779825
brésil,1.6942203,0.075071916
blocage,1.6135778,0.46218622
endroit,1.3959836,0.5542475
engin,1.5805031,0.41118655
khalifa,1.4803506,0.38929507
dieu,1.6793164,0.541384
lumière,1.7060959,0.42658624
réserve,1.4234209,0.6673945
évidence,1.4031396,0.4226309
minier,1.4625422,0.5351244
chancelière,1.3573383,-0.120914206
christophe,1.4774904,0.19258893
couverture,1.3574669,0.596493
sanction,1.0588901,0.64912933
supplémentaire,1.7744149,0.37837484
intelligence,1.2789156,0.7884304
cabo,0.9864225,0.68964636
patrie,1.2597452,0.8060693
actif,1.4598942,-0.027365742
religion,1.3422275,1.1331239
cité,1.6764883,0.36486572
scientifique,1.5050734,0.3658353
fni,1.6575497,-0.071069084
blinken,1.6429515,0.019357195
découverte,1.3484285,0.6113409
hostilité,1.353576,0.78819853
omar,1.897098,0.4238159
moyenne,1.4440216,-0.28678724
vienne,1.7405642,-0.58124703
puissant,1.6738385,0.7139657
tanzanie,1.2635187,0.88011193
ami,1.3941132,0.8881114
parisien,1.5934516,0.46227968
cargaison,1.8328518,-0.103135414
geste,1.8624934,0.20946835
effet,1.6518261,0.6211022
avance,1.485328,0.07079502
choc,1.3744357,0.7957337
bref,1.2141664,0.84833854
égide,1.3504857,0.31416595
instance,1.11947,1.0721596
printemps,1.3332878,0.8805929
indépendant,1.4056629,0.76903033
crédit,1.6715711,0.29368162
establishment,1.1790711,0.6375408
climat,1.2433159,0.32901067
conscience,1.675203,0.18338211
complet,1.2844313,0.32371053
dca,1.3018733,-0.0037837464
bourbier,0.9397945,1.3288312
accent,1.6483773,0.11132767
streaming,1.8859339,-0.81575346
désinformation,0.7873738,0.48717555
impérialisme,1.4669234,1.1007272
lourd,1.3844346,0.7173301
discussion,1.5994637,0.39906138
religieux,1.4208596,0.2965995
investiture,1.5471424,0.3662657
équipage,1.5457684,0.223847
york,1.5785599,0.060733832
bâtiment,1.5700318,0.42302585
record,1.4228668,0.31879535
antonio,1.5539534,0.17951237
bombardement,1.1613977,0.66952443
abeba,0.9976717,0.79525405
progrès,1.3644453,-0.08295838
lac,1.0909568,1.3544155
grandeur,1.285115,0.37411585
espoir,1.2335852,0.039367717
essai,1.5967052,0.07460519
group,1.7348897,-0.20240143
constitutionnel,1.102528,0.18644987
légitimité,1.5302635,0.85195225
établissement,1.6740919,-0.23983589
mur,1.2271099,0.6998047
tadjikistan,1.8964137,0.33545318
relance,1.4577659,0.15911175
moitié,1.8101311,-0.17273948
deby,1.3455697,1.265458
kabila,1.4194674,0.85103685
khamenei,1.3784777,-0.41197935
inverse,1.3309511,0.575216
conclusion,0.89584345,0.5201914
obligation,1.497366,0.7271453
palma,1.355511,0.79486465
cuba,1.5203797,0.48596996
gnl,1.3904953,0.06301436
structure,1.567306,0.77878207
doigt,0.69628054,1.0037421
rempart,1.3443296,0.9107117
débarquement,1.2643906,0.312013
douane,1.7937195,-0.12858777
drapeau,1.4065249,0.77648085
évident,1.6061777,0.030124083
tombouctou,1.230899,1.165119
lbd,1.7614031,0.6909143
vénézuélien,1.5618662,0.3105712
pièce,1.5492276,0.46297893
supérieur,1.2977751,0.44067505
unilatéral,1.4298596,-0.30156717
villageois,1.108233,0.82157624
traitement,1.4421811,1.064385
session,1.7576416,-0.18898708
amélioration,1.4394196,0.5467391
canon,1.3622166,0.34094915
delgado,1.0485388,1.3159405
uni,0.8640177,0.8439849
manipulation,0.981819,0.7964743
farabougou,0.75759864,0.7824434
nez,1.2836149,0.59106773
eric,1.2738296,0.8328698
mariage,1.4908514,0.401475
concurrence,1.1527575,0.5352546
rebelle,0.85076046,0.2395432
enjeu,1.1078078,0.23036331
ère,1.3833053,0.6530271
abdel,1.7554752,-0.110124566
bannière,1.1233424,1.264262
équilibre,1.4546242,0.13241743
envoyé,1.2076722,0.033206873
durable,1.0680732,0.5368167
explosif,1.4005437,0.27756485
chypre,0.93939626,0.27258736
crash,1.11163,0.3899203
contestation,1.6353173,0.6271573
acteur,1.3394964,0.41102806
dgse,0.7686889,1.0759902
johnson,1.6883075,0.055050433
amnesty,1.2802497,0.15101907
trouble,0.74297315,0.415585
séparatiste,1.1056161,1.1358784
macronie,1.4359531,-0.0066378247
adf,1.477169,0.6787134
facteur,1.743218,0.48206
fils,1.3062528,0.3963128
apartheid,1.1602236,0.75006837
portugal,1.332321,0.24621132
bruno,1.7209635,0.44826528
lot,1.5539949,-0.20886539
agent,1.5626465,-0.050066806
matinée,1.1122866,0.038838256
photo,1.6601156,0.5315561
nagy,0.7365256,0.85296154
rien,1.4869319,0.9052826
avancée,0.97077626,1.112537
pointe,1.2702876,0.13971202
foi,1.1289927,0.65265584
seyyed,1.0845631,-0.22679158
pm,1.4481791,0.6335878
rohani,1.5444522,-0.5408845
tournant,1.2738163,0.70846057
majeur,0.8902941,0.13037102
agriculture,1.4589063,0.19305754
conséquence,1.2374079,0.36949983
cheikh,1.247481,1.0825491
masque,1.1507082,0.10078744
quantité,1.827775,-0.09402364
saad,1.0681863,0.43887204
avocat,1.4604201,0.17903364
positif,1.7314327,0.7869744
makran,1.9056545,-0.09838707
balle,1.6443313,0.2572804
immédiat,1.3671279,0.8042605
exécution,1.3618537,0.08221143
gauche,1.4642015,0.6264035
grec,1.0772399,0.31503975
italien,1.3365861,0.8272586
multiplication,0.8131592,0.4518945
revanche,1.2992485,-0.09544552
dépendance,1.5424869,0.84983075
thomas,1.0842443,0.94852567
intérim,0.92659265,0.09408464
diffa,0.6998118,1.011761
humain,1.3581239,1.0559393
kaboul,1.0421473,0.664578
voiture,1.3276178,0.63869023
levier,0.9522057,1.2432407
contribution,1.4059213,0.7630494
istanbul,2.0179372,0.42773852
interaction,1.816048,-0.016880658
renouvellement,1.3213722,0.51458615
planète,1.2235677,0.38385934
christian,1.2563417,1.0263926
désarmement,1.22795,0.26634178
tongo,1.2497635,1.1466807
inacceptable,1.2265825,0.6576938
aden,1.1320081,0.05612472
femme,1.4864944,0.06353915
conception,1.4043617,-0.1092065
résidence,1.3784962,-0.021597954
intermédiaire,1.6108637,-0.29204348
course,1.8034296,-0.33526325
genève,1.1299003,0.249441
quarantaine,1.3472332,0.38991505
rétablissement,1.169104,0.046929576
candidature,1.2291262,0.20204918
nouvelle,1.3432277,0.29049706
retard,1.9167551,-0.22647038
essence,1.4594212,-0.25117064
bamenda,1.5284383,1.0990211
recrutement,0.9030893,1.1940604
défilé,1.3327541,-0.19151452
abdoulaye,1.2680924,0.63896227
grève,1.1990612,0.10787147
profondeur,1.7621893,0.092400774
choïgou,1.3086412,-0.06760682
citoyen,1.2121526,0.6277292
tâche,1.285845,0.8306552
agoa,0.825328,0.55880517
volet,1.2806711,0.2453498
polémique,0.68407226,0.80992436
tayyip,1.5504234,-0.34829792
mécontentement,1.435917,0.6090485
maître,1.0775476,0.62139744
immense,1.0449653,0.7955504
relais,1.346156,0.19410099
organe,1.5903413,0.26206878
mike,1.536188,-0.007633188
éventuel,1.4494334,0.3550215
impunité,1.0596994,1.0728263
john,1.4531968,0.071497396
emploi,1.2773606,0.0565616
violent,1.4315012,0.85009694
vigilance,1.0036801,0.48790708
tuerie,1.3097711,0.92490965
code,1.5930303,0.3377214
dynamique,1.0580422,0.64956284
promesse,1.4635639,-0.0032936647
aveu,1.2835507,0.84104717
provisoire,0.8814886,0.31286764
langue,0.7944,0.30765182
technologique,1.2509971,-0.23449165
angela,1.7240931,0.030670049
blanc,1.6236312,0.32045722
orbite,1.2027735,-0.18127097
jean,1.5870396,0.2665361
réalisation,1.4981117,0.2814897
noir,1.4335595,0.59833366
précis,1.2405355,0.25514778
dignité,1.3787507,0.60537076
zemmour,2.1594954,0.5095224
orient,1.4002903,0.5029165
mémoire,1.139833,0.103188045
norvège,1.8074226,0.29001507
favorable,1.2312845,0.5791517
gouverneur,1.2226558,0.9268508
illégal,1.2159419,0.6969222
profond,1.3086085,0.28777298
foule,1.1838523,0.79005665
scrutin,1.3202176,0.09890723
district,1.0731896,0.55783993
fil,1.1617277,0.010858442
centrale,1.9203314,-0.10042143
affaiblissement,1.0776671,0.9108513
contrepartie,1.0844123,0.60591316
revers,1.0873381,0.053155042
bouclier,1.3644979,0.66534555
industriel,1.7886007,0.06593903
facile,0.6082737,0.77180564
vieux,0.5990368,1.0493666
asymétrique,0.90049803,0.87036586
burkinabés,1.2574459,0.7475885
héritier,1.4392236,0.204447
zimbabwe,1.2590597,0.2721606
disparition,1.414912,0.23579122
déficit,1.354399,0.49584994
arrogance,1.1291444,0.6327555
domicile,1.3570753,0.5340823
politologue,1.4095863,0.63908947
mexique,1.386436,-0.026392817
calendrier,1.2916023,0.7331504
démocrate,1.3362677,-0.009190014
examen,1.3882979,-0.049544454
covid,1.2305613,0.59267944
doctrine,1.3053669,-0.344585
bongo,1.069125,0.85150796
tibor,1.2019887,0.86741966
hostile,0.8379673,0.087523006
altitude,1.5527467,-0.2882749
surface,1.0688045,0.52157265
leçon,0.79524183,0.26971972
autonomie,1.4705333,-0.23305434
transformation,1.1859978,0.3571674
benjamin,1.2700306,0.010263486
katanga,1.2666025,0.938592
portuaire,1.293282,-0.14711791
ambition,1.5550057,0.6867562
agricole,0.8514181,0.13198985
composante,1.435346,0.62485117
propulsion,1.6637622,-0.68813354
confinement,1.3785514,0.002289069
différence,1.2669524,0.6911748
impasse,1.2414085,0.1562668
capitaine,1.8851784,0.205022
final,1.2252811,0.57075554
conakry,1.0909159,0.9563631
vide,1.2214193,-0.13491662
roch,1.1686603,0.49950293
mosquée,1.5809116,0.52178615
fonctionnement,1.2770745,0.10521078
belge,1.3725675,0.40333307
néocolonialiste,0.7966194,0.55634016
circulation,1.2658124,0.069062196
téléphone,1.6805099,-0.19268747
électrique,1.5062052,0.2470911
vaccination,1.417413,0.7555438
flux,0.9855073,0.12126296
finance,1.1756572,1.0722426
cap,1.4493066,0.1108852
hollande,1.2776144,0.5036581
javad,1.1765126,-0.20623197
adoption,1.1489024,0.31263977
mensonge,1.3394041,0.7633023
amadou,1.0690933,0.72636
entente,1.3720086,0.5742976
méthode,0.84032136,0.5550704
lyon,1.6471238,0.36019486
strict,1.5926852,0.2537063
don,0.8963595,0.5127418
cyberattaque,1.1366198,0.057190556
constat,1.1666867,0.31619573
hugon,1.1419121,-0.07651895
observation,0.83248496,0.5309885
meilleur,1.3848939,0.4229165
médical,1.2806829,0.38118076
évacuation,1.0996021,0.92138994
hôtel,1.262383,0.44374382
putsch,1.1823056,0.55960935
kadhafi,1.3020078,0.8328461
option,1.5584232,0.25714144
sabotage,1.6008888,-0.050275072
hypersonique,1.3463658,-0.62331665
avantage,1.0161927,0.26507226
nkurunziza,0.9689125,0.5092567
bulgarie,1.6154453,0.4519555
importation,1.3424485,-0.33226907
caire,1.2400894,0.6766599
raqqa,0.8234431,1.0194459
trait,0.9543516,0.7682498
maurice,1.3466316,0.23585632
nigérian,1.0960612,0.7847324
secours,0.6974033,0.40676498
révolte,1.0737232,0.7021615
équipement,1.3815842,0.14213473
idriss,1.3049047,0.51231855
académie,0.89658535,0.9219567
ghanéen,1.133249,0.21619913
obiang,1.3561653,-0.10501738
lacrymogène,0.99185956,0.3427504
jérôme,0.93662226,0.5044407
désaccord,1.2835103,0.13723792
trentaine,0.8632719,0.3221382
souverainiste,0.91387874,0.97036046
beni,1.6053962,0.5197688
policier,1.3354486,0.7600881
attente,0.82010686,0.27903545
atterrissage,1.4768509,0.7781005
juge,1.1850891,0.055795856
sommation,1.526114,0.87045914
ridicule,0.7311529,0.38409907
mercenaire,0.8443177,0.46396035
faute,0.99952155,0.35349157
neuf,1.312021,0.6935514
inutile,1.2702287,0.58027804
détriment,1.206465,0.21927772
domination,1.3260915,0.47575918
alassane,1.3419032,0.62320125
espagnol,1.1156386,0.0879672
raid,1.4980912,0.21171004
frontalier,0.9536511,0.6260153
mahmoud,1.5119466,0.28117573
ag,1.67574,0.16169508
mixte,1.5390849,-0.7417432
jaune,1.6043338,0.30310965
emplacement,1.043038,-0.035461593
contenu,1.5939158,0.30774817
wang,0.66901374,-0.47125098
rupture,1.441215,-0.08938501
néfaste,0.74869514,1.0542047
raïssi,1.0250293,-0.38675952
bagheri,1.8327136,-0.2267716
expertise,1.0792309,0.13494904
concession,0.8694399,0.23801932
tnp,1.0689241,-0.71499795
antisémitisme,1.078625,0.8170832
continental,1.4497194,-0.17315598
directrice,1.5032884,-0.06956007
australien,1.5421855,0.34058625
maarib,1.2668954,-0.066336624
quasi,0.9947341,0.6520557
motif,1.2036926,0.5795823
susceptible,1.6187361,0.33565578
suède,1.3858078,0.5251316
insurrection,0.9425671,0.37121505
abri,1.0693104,-0.015860917
arrondissement,1.2983495,0.6031426
toulouse,0.86171925,0.2982883
branche,1.1714264,0.2302942
identité,0.6487947,0.48787576
keïta,0.8323776,0.25724524
facto,1.1308435,0.6283614
stockage,1.6388147,-0.14703019
kremlin,1.6899365,-0.38284025
crédibilité,1.1839367,0.667863
excellence,1.2321745,0.5532995
exigence,1.0408202,0.6173792
richard,1.0067669,-0.022292295
hégémonie,1.0366509,0.16341431
volume,1.6134516,0.010708207
juridique,1.3398458,0.09621531
machine,1.3841257,0.22035003
colonial,1.1529226,0.6048268
intéressant,0.88519627,0.41837904
gna,0.546426,0.77233547
darfour,0.62915266,0.7898323
jens,1.026631,0.08803432
issoufou,1.0675443,0.71361154
fléau,1.0313481,0.81355685
ethiopian,1.4223933,0.72890514
bolloré,1.0524936,0.5732913
spectaculaire,0.7963745,1.0274026
annuel,0.9395233,0.13578361
cisjordanie,1.1963377,0.58175963
instruction,1.2903522,0.23374826
commentaire,1.2139603,0.5816329
revenu,1.3945203,0.7022923
longueur,1.4067745,-0.011600168
trésor,1.5418836,-0.16590805
chantier,1.1525726,0.7008296
non,0.6259869,0.24898064
émission,1.2065406,0.8572284
marc,1.165121,0.32241774
défaut,1.5638965,0.48116678
dhabi,1.0806798,-0.07136191
clean,0.60636246,0.42559874
boris,1.2696743,-0.09329582
avenue,1.1870077,0.75137126
devoir,1.063926,0.64783126
asmara,0.80578834,0.43925402
diallo,0.87278384,0.59886056
mention,1.1339306,0.5612313
planification,1.4937953,0.5617042
solhan,1.3763223,0.48347506
pau,0.29956633,0.3243484
nationalité,1.1872101,0.49391413
décennie,0.7771382,0.3777753
prélude,0.96469074,0.43103236
malgache,0.9027654,-0.08148693
bain,1.5486665,0.059408475
