,V1,V2
instant,2.0751848,-0.4041302
biais,1.7819347,-0.23856755
explosion,2.3957195,-0.5637634
vote,2.2920086,0.119810455
sanitaire,2.2783773,0.0024521789
fonction,2.2942452,-0.05236897
amadou,2.231407,-0.34398705
pm,2.0340369,0.23608615
douala,2.4819894,1.3414836
cia,1.8846871,-0.47952348
ferme,2.1036,0.19798389
journée,2.1944017,-0.1939625
technique,2.1702464,-0.69107145
patrouille,2.255944,-1.4752405
grandeur,1.622839,-0.4711025
rébellion,2.181909,-0.18207759
gros,2.197259,0.5244898
veille,2.0745668,0.060975295
poutine,2.1669793,1.1825768
grave,2.1132057,-0.60929185
new,2.1790035,0.37967923
européen,2.2236576,-0.17303196
investissement,2.6038175,0.49725342
sanction,2.1079187,0.6533178
recours,2.09977,-0.27205607
rue,2.0972326,-0.18371774
erreur,2.0146031,-0.16538297
masse,2.1021621,-0.6512115
palais,2.113898,-0.70139027
poids,1.9224966,0.42152482
franc,2.3495624,-0.06463056
suspension,2.2161968,0.5357141
mine,1.9234704,-0.3221761
stabilisation,1.6548575,-1.4285117
désinformation,1.800852,0.5240023
dirigeant,2.1483586,-0.08678369
patron,2.2556853,0.44285622
disposition,2.3440342,-0.25855836
malabo,2.0507832,0.6999144
électoral,1.8013585,-0.18584476
hausse,2.3459072,0.71048874
bamenda,1.5372277,-0.0978977
quartier,2.3747494,-0.69725454
précédent,1.8844875,0.40523565
navire,2.2631347,0.5170063
idriss,1.8399994,-0.31003907
nil,2.0724812,1.0833262
congrès,2.1720698,-0.040649954
néocolonialiste,1.7202679,0.04375101
fermeture,2.1426926,0.056371525
gouverneur,1.869357,-0.6218822
événement,1.6112889,-0.115199186
cfa,2.3088322,0.015452604
moindre,1.8361053,-0.19472265
manipulation,2.0284145,-0.19337566
vente,2.025999,0.9342556
leader,2.1336722,0.21937928
visage,2.0918114,0.1173559
impression,2.0631702,0.34555382
exportation,2.4483578,0.97745353
principe,1.806711,0.33085558
expansion,1.8327948,0.68927085
palma,1.7840934,-0.7489243
inquiétude,1.9599525,-0.20670426
pacifique,2.0277884,0.13458459
financier,2.1823087,0.028362216
occurrence,1.7305344,0.2873644
vigilance,1.4414371,-0.87302154
doigt,1.4956114,-0.38191485
local,2.0572171,0.09547043
expérience,2.1736875,-0.17444824
électricité,2.0742002,0.8012899
émergence,1.7289819,-0.042220745
manque,2.3302097,-0.44541678
putsch,1.9200506,0.08684654
libre,2.171648,0.33363494
attitude,2.0989375,0.093722425
naturel,2.1288738,0.75960815
arrêt,1.86185,0.27893317
tenue,1.7913094,-0.04443485
judiciaire,1.8817399,0.00070910645
hôpital,2.2920594,-0.5108133
agadez,1.8345811,-1.3024672
archange,1.8716708,0.2567741
patrice,2.6398194,0.36236638
arabe,2.1728075,0.21374974
étonnant,1.9536107,-0.5567483
explosif,1.9295821,-1.1123956
prison,1.9085497,0.035959773
otage,1.5313851,-0.24834152
mobilisation,1.8298496,-0.3600157
court,1.7618824,-0.5378572
tanzanie,1.9156157,0.95103335
condamnation,1.919955,-0.31697845
récent,2.02989,-0.15852539
quai,1.8126062,0.6454012
aviation,1.7357904,-0.4159934
meurtre,1.8628252,-0.4264758
burkinabés,1.7329876,-0.4726877
officier,1.8831657,-0.04573735
haram,1.9104668,-0.7325133
bannière,1.7692019,-1.1704391
chantage,1.9584467,0.2519561
keïta,1.834193,-0.8683661
ali,1.8487734,0.44821933
haine,1.9855279,-0.38859668
efficacité,1.8451705,-0.26560724
appareil,1.9874878,-0.33448642
sahélien,1.6082226,-0.8518851
rassemblement,1.8088073,-0.34181762
villageois,1.9245238,-0.7968696
achat,1.6946372,-0.11396082
boubacar,1.7296335,-0.92982596
augmentation,1.6996709,0.34983188
couleur,1.9257724,-0.11477998
envoi,1.7962935,-0.16579944
installation,2.3675234,-0.088764
bataillon,1.6195642,-1.055505
ridicule,1.5831356,-0.32253292
référendum,2.1140354,-0.14412531
nyusi,1.73222,-0.18860322
avancée,1.8596779,-0.14798434
orsay,1.9042934,-0.49058533
intelligence,2.074888,-0.43451485
investiture,1.7678533,0.54903346
géant,1.7995765,-0.21356729
rempart,1.5273505,0.4574259
médiation,1.9356457,0.3686809
répression,2.183086,-0.19126374
échelle,1.5881875,0.695185
destination,1.6977077,0.52556205
démarche,1.8503687,-0.26585257
durée,2.26925,-0.105855025
produit,2.368449,0.041321665
unique,2.2006078,0.65520775
identité,1.9043113,-0.60779274
lavrov,1.606053,0.23376533
anniversaire,1.7614402,-0.22403738
sankara,2.020943,-0.019934172
magazine,1.820117,2.2157817
engin,2.0413623,-1.1416084
sadc,1.817487,0.14566897
application,1.5737864,-0.5477851
procès,2.0043445,-0.35481864
passé,2.0863326,0.35823342
atlantique,1.6765343,0.88753825
classe,2.084805,0.2956627
attentat,1.8199576,-0.36276314
détention,2.1555662,-0.3957603
propagande,1.6660239,0.2088558
vaccin,2.021234,0.16584392
œil,1.660615,-0.38798916
accusation,2.0090668,-0.0015092476
candidature,2.303288,-0.03789049
adresse,1.6813263,-0.32251298
regard,1.7193561,0.28528875
berlin,1.6766714,0.09381624
environnement,1.8226675,-0.17596349
table,1.5531383,0.44730523
concept,2.015595,-0.35600424
levée,1.7305849,0.26384467
burkinabée,1.548425,-0.98594683
flotte,1.7614976,-0.034839664
guelleh,1.9302764,0.37442055
protestation,1.5531623,-0.4759586
maire,2.109403,-0.11204346
cpc,1.7845703,0.04151581
milieu,1.6840365,-0.031719815
promotion,1.9023297,0.38672996
dur,1.9063163,-0.59748316
habitude,1.4530231,0.39847457
vladimir,2.2044451,0.36999622
marge,1.8697951,0.4849467
pau,1.4882026,-0.05537404
crime,1.9050794,0.027141504
b,1.8407179,-0.20806451
épidémie,1.7635992,-0.039547227
groupement,1.8843347,-1.0032727
religion,1.9554201,0.04395591
proximité,1.999574,-0.24081986
pratique,1.5306984,0.26923573
trouble,1.2573113,-0.07961442
mépris,1.6425927,0.042218603
sergueï,1.9941916,0.07925599
inde,2.128747,0.6792878
diffa,1.2049602,-1.1562498
éducation,1.9790956,0.08705684
effort,1.6246185,-0.19279458
agriculture,1.4854174,0.20770013
gouvernance,2.0023918,0.16478762
levier,1.7805988,0.56141436
défi,1.6000521,0.19604757
instance,2.0068045,0.058701724
perspective,1.7026694,-0.21272585
expert,2.062064,-0.14804375
ère,2.0792637,0.15391567
patrie,1.8667638,-1.3090395
strict,1.5951818,-0.7323362
climat,1.7247068,-0.03227261
taille,1.6632223,-0.3236233
réforme,1.5462555,-0.45618057
uni,1.6503171,-0.2187124
logique,1.5736986,0.0021828539
virus,1.9607182,0.5096193
décret,1.5369653,-0.15066275
establishment,1.4978517,-0.022179391
réel,1.7646166,-0.17491442
shebab,1.6826903,-0.8245229
détermination,1.7201145,-0.18255875
capable,1.7656457,0.06575735
néocolonial,1.6026547,0.056350857
françafrique,1.7958254,0.31233156
tactique,1.7266862,-0.036334813
humanité,1.8102282,0.3912023
espionnage,1.9038736,-0.27918077
cap,1.5594237,-0.08084295
historique,2.0746627,0.37390572
gazier,1.8217924,0.7139147
rang,1.3632827,-0.15369192
surprise,1.7578708,-0.25285256
buhari,1.7243803,0.35172558
tendance,1.9147674,0.34533277
génocide,1.5835189,0.3296197
mauvais,2.0927618,-0.27780098
vigueur,1.7581689,-0.17956771
fédération,1.4142143,0.08180945
cheikh,1.7581494,0.2570242
avertissement,1.3318934,-0.20384936
uranium,1.7914656,0.4622058
couverture,1.8107791,0.23287845
suprême,1.7750221,-0.10606823
claver,1.8176824,1.5947391
égide,1.6935059,-0.8738212
affaiblissement,1.2028055,-0.8498436
condition,1.9810659,-0.056454267
amnesty,1.4313554,0.43028396
existence,1.6390787,0.22497176
vérité,1.9187205,0.08069803
radio,1.9219689,0.13887286
esprit,1.574813,0.01158109
poursuite,1.8843409,0.008786433
ombre,1.4715422,0.227793
préparation,1.7882985,-0.14134604
africa,1.7357543,0.7571575
complicité,1.4620095,-0.4325099
adf,1.9730546,0.07112772
activité,1.837261,-0.19323099
foulée,1.3826935,-0.17584755
essentiel,1.7799939,-0.34262452
amitié,1.7143241,-0.4156757
ag,1.7461984,-0.6760381
flag,1.6586854,-0.80327415
gourma,1.7031046,-1.292769
complexe,1.8243757,-0.25487018
trentaine,1.6927458,-0.6048834
million,1.8463006,0.5621025
similaire,1.718296,-0.3313028
organe,1.9387735,-0.5589116
pire,1.3981262,-0.4623663
efficace,1.8479321,0.32613045
deal,2.0372498,0.52667135
priorité,1.3631313,-0.20209683
agenda,1.7025543,0.589744
famille,1.9600438,0.0132033015
culture,1.7443303,-0.13169675
italien,1.5546154,0.192496
impact,1.6678498,0.14562315
été,2.0487947,0.09543594
schéma,1.4447333,0.12914307
démission,1.8349104,-0.47017768
rejet,1.8314748,0.46781018
don,1.6607304,-0.22181903
gambie,2.0017924,0.67023003
légitimité,2.0255957,0.031080497
suivi,1.5409136,-0.6518315
final,1.6870323,-0.6320158
mécontentement,1.5095042,-0.060680702
contestation,1.7030228,0.23557533
montant,2.002815,0.11617379
incendie,1.7871996,-0.495575
nomination,1.6608844,-0.0767196
rebelle,1.3273205,-0.29940468
pré,1.7207091,0.19548474
aveu,1.4559655,0.06792957
bourbier,1.1908299,-0.010653146
honte,1.793983,-0.020631611
nkurunziza,1.7470734,0.037119932
fléau,1.6193341,-0.02500951
cohésion,1.9198275,-0.32042378
ami,1.9773791,-0.42528808
roch,0.9920056,-0.41041034
précis,1.7793667,-0.38549638
libyen,2.2318842,-0.09057597
polémique,1.9279009,-0.32642046
caractère,1.3670089,-0.18572791
putschiste,1.4117761,-0.63756984
propagation,1.6795735,0.3820597
massif,1.349308,-0.15348186
kadhafi,1.9947075,0.43476096
conseiller,1.8031746,-0.4135573
angola,1.6581577,0.18039984
cesse,1.4463679,0.050282784
référence,1.6592096,-0.20011558
faute,1.713101,-0.3949552
carré,1.8023653,0.64827293
darfour,1.600803,0.17707385
missile,2.2039022,0.6004624
somme,1.9508059,-0.30129495
page,1.5230803,0.30305508
portée,1.7553923,0.0908029
christian,1.7690544,-0.6191671
pièce,1.7364436,-0.40486082
koufa,1.7190224,0.21897484
provisoire,1.6905721,-0.7298817
tâche,1.5361179,-0.5978675
canada,1.8804836,-0.44890767
mariage,1.5962033,-0.7683268
maison,1.6629052,0.25147465
structure,1.5383757,-0.3117578
endroit,1.5972432,-0.01895739
conséquent,1.705204,0.10302469
auteur,1.4131126,0.3256336
colonisation,1.2107306,0.5247704
espoir,1.7851704,-0.5343855
clean,1.1713375,-1.2059839
femme,1.6911156,0.36619493
bref,1.8456838,-0.066472806
couvert,1.5103451,0.4430145
cabinet,1.5112686,0.09818151
détriment,1.7141181,-0.55670005
débat,1.2966802,-0.51781714
lumière,2.1414268,0.09260507
député,1.7223815,-0.3352721
réduction,1.8591007,0.08245145
sputnik,1.8077433,0.05547536
intéressant,1.2123652,0.2498949
trait,1.6232432,0.4530381
tension,1.4770377,-0.2601551
ghanéen,1.3289821,0.46707433
blinken,1.1451247,0.40846068
effet,1.3767967,-0.28723562
indépendant,1.8860396,-0.5274113
clé,1.6700264,-0.25381827
vision,1.5781264,0.42708063
francophone,1.5990653,0.7298818
blocage,1.6600168,-0.72127473
somalien,1.8669319,-0.53100926
faible,1.9118811,0.120110616
élément,1.7082012,-0.20247231
tunisien,1.8730962,-0.44293067
approvisionnement,1.8727441,-0.37838754
accent,1.899932,-0.36656514
bavure,1.37323,-0.92889
maurice,2.0273435,0.709717
revanche,1.636036,-0.12177823
neutralisation,1.6619009,-0.44643852
transformation,1.8593729,0.49804604
twitter,1.9760752,0.40884942
chambre,1.782838,0.31569037
coût,1.8128924,0.03730164
contribution,1.5817996,-0.24999025
mossad,1.2561827,-0.39626184
accident,1.6818819,0.12376314
négociation,1.75268,-0.12619796
mire,1.6353155,0.43164667
relais,1.4975536,-0.086506486
résidence,1.7211192,0.17012762
djiboutien,1.4379232,0.24608092
milliard,1.8940346,0.6397487
facteur,1.6382233,-0.058057383
acteur,1.6515313,0.4375867
téhéran,1.475461,0.5442478
agent,1.7470206,-0.11524081
marc,1.61577,-1.1765329
plainte,1.4386466,0.15695833
budget,1.5697212,-0.27903664
église,2.112296,-0.22532873
colonialisme,1.9085828,-0.37131014
nkodo,1.9897761,1.8370118
central,1.7708263,-0.53167087
agoa,1.4587176,0.5275248
katiba,1.6088167,-0.45916903
rabat,1.5889207,0.26138967
constitutionnel,1.2063777,0.24236874
msf,1.1364048,-0.2048046
usage,1.6304927,-0.099739894
souverainiste,1.5298697,0.41524
vert,1.1588161,-0.17792954
persique,1.2673815,1.409042
cpi,1.4640398,-0.15459958
acquisition,1.7068098,0.010490064
ménaka,1.1867411,-1.2007561
parole,1.7938025,0.49646404
chance,1.5875221,0.0759846
indépendantiste,1.3560665,-0.110536166
opportunité,1.7493539,0.10060159
reuters,1.8706609,-0.04990162
dépendance,1.6018606,-0.12650806
opérationnel,1.5112813,-0.45016766
technologie,1.8199944,0.49804866
fabrication,1.4673772,-0.3915719
noir,1.6548678,0.061425723
tournant,1.3131559,0.30717513
déby,1.5063405,-0.35923463
hasard,1.3780831,0.13290627
hostilité,1.8406675,-0.12285228
ambition,1.3039789,0.07383416
abdoulaye,1.2264374,-0.1330539
conscience,1.8846321,-0.31151712
récit,1.5608922,-0.13997863
alerte,1.676464,0.013315446
violation,1.8246287,-0.3713724
ethnique,1.2866821,-0.102403715
conakry,1.3962876,0.117312156
antonio,1.266609,-0.33754143
belgique,1.4825237,0.3297003
implantation,1.4497808,0.139537
domicile,1.7433376,-0.20469595
interreligieux,1.4614962,-0.14354812
ddr,1.2708619,-0.113051295
insurrection,1.3618256,-0.21226557
conclusion,1.6764821,0.45268092
kamto,1.735461,0.42678866
absence,1.4324721,0.14172289
peter,1.9734027,0.10499364
figure,1.5467939,-0.64254105
reconstruction,1.275109,0.2161468
supplémentaire,1.7256905,0.1833083
crédibilité,1.5912576,0.06404723
entente,1.4459077,0.4283495
blason,1.4541978,-0.01959822
numérique,1.905432,0.42009625
stade,1.4641552,0.32176974
foi,1.6972048,0.08808774
progrès,1.6136553,0.036162764
énergétique,1.430954,0.65225476
volet,1.4721688,-0.14697666
désarmement,1.9323786,-0.6073362
bande,1.8540739,-0.2502406
atteinte,1.6295863,-0.5137018
ceni,1.3247615,-0.14008866
méditerranée,1.7612633,0.33776173
facto,1.5430142,0.3064719
élite,1.4975766,-0.3007527
durable,1.7779752,0.6829151
crash,1.382999,0.12553695
frontalier,1.2693471,-0.019518979
naval,1.5328877,0.15523835
évolution,1.5073179,-0.19025432
monétaire,1.5016757,0.7643789
possession,1.583959,-0.47320643
spécialiste,2.1130214,0.19954845
palestinien,1.4960849,-0.29116425
terrestre,1.4262549,-0.05430813
rupture,1.5118438,0.33509654
malgache,1.2892139,0.50865126
musulman,1.6498317,-0.07108666
frais,1.3601116,-0.46531674
portugal,1.7416264,-0.3820791
reportage,1.6383942,-0.16722356
drapeau,1.3759384,-0.22268711
producteur,1.7145491,0.95081156
multinationale,1.3626174,0.124655806
avance,1.3305427,-0.20114529
rwandais,1.4658159,0.08715435
différence,1.6441131,-0.29197735
supérieur,1.8500683,0.028420005
dynamique,1.2486361,0.5393895
découverte,1.6445318,0.4635559
recrutement,1.4678743,-0.24820164
hezbollah,1.6524768,-0.09007185
enjeu,1.377302,0.6485281
alimentaire,1.3281106,0.35996616
potentiel,1.7349747,-0.0687569
droite,1.7889899,-0.523911
néfaste,0.8522882,-0.5209484
critique,1.5574402,-0.030547185
maladie,1.7027661,0.4160423
ougandais,1.2243862,0.15352947
mercenaire,1.1915476,0.09071069
méga,1.5496776,-0.10133433
mécanisme,1.8659252,-0.4642076
autodéfense,1.6293246,-0.45148998
prélude,1.5001664,-0.63953966
abuja,1.3789544,0.15728714
riyad,1.4203229,-0.23422824
pilule,1.4148824,-0.15301207
arsenal,1.4572282,0.3552598
goita,0.7164902,-0.027919708
probable,1.2933632,0.14036722
meilleur,1.4999146,-0.034473803
anti,1.328202,0.24549589
abri,1.279686,-0.27692115
relance,1.7643973,0.14830975
académie,1.1475673,-0.5068743
hauteur,1.5505031,-0.2719956
protocole,1.6398067,0.5769716
cellule,1.5701096,-0.38092655
zizanie,0.9308186,-0.19854109
expression,1.5897686,-0.034487363
maïga,1.5867397,-0.03473357
saïed,1.3899809,0.102558956
géopolitique,1.4317209,0.61852354
inverse,1.4897875,-0.31005502
interdiction,2.045939,-0.42608136
royaume,1.7943772,0.111493886
tripoli,1.8257911,-0.07159556
voyage,1.3424779,0.4421608
fuite,1.3780948,-0.4677362
post,1.3213288,0.2634412
tribune,1.2236894,-0.09674826
milice,1.0030184,-0.48975927
soro,1.8319883,0.2992339
conséquence,1.3883235,0.06725003
annulation,1.6260756,-0.29896042
disparition,1.2183024,-0.2934045
frère,1.2821068,-0.33378467
colonial,1.428621,-0.15779778
macina,1.5421709,-0.76844406
bombardement,1.5628453,-0.57747316
inclusif,1.3429501,-0.5134779
ituri,1.1556125,0.0012938313
opérateur,2.285908,0.4302814
siècle,1.4458401,0.20087183
internet,2.075735,-0.18772078
york,1.6341802,0.2662272
joe,1.263879,0.72010916
maréchal,1.1427462,-0.23297134
facile,1.3936315,-0.07710698
île,1.427282,0.38256288
lourd,1.1310661,-0.18159713
secours,1.2790092,-0.6557288
nairobi,1.6885327,0.43436235
prolongation,1.4344845,-0.3282878
infiltration,1.7716563,0.19573896
caire,1.2399901,0.6740563
retraite,1.8203994,-0.22253658
hôtel,1.54511,-0.16665098
fédéral,1.788865,0.07724848
doumbouya,1.6795578,0.7062494
redéploiement,1.2817353,-0.6769024
discorde,1.3892379,0.10992598
aden,1.6120971,1.2690026
moto,1.6688551,-0.45858565
procureur,1.7125194,-0.57618994
exploration,1.3242371,0.33195287
qualité,1.6289245,0.12892865
cédéao,1.008016,-0.07866383
sommation,1.3374363,-0.18893549
thomas,1.372641,-0.7852525
multiplication,1.1357963,-0.010191584
conjoint,1.2687715,-0.2746588
ire,1.2655784,0.7056268
limite,1.3165699,-0.053639248
hostile,1.2190405,-0.2417026
global,1.4781821,0.039844044
d,1.4752584,-0.30981496
commando,1.0127305,0.063646436
boycott,1.6274604,-0.19606662
réélection,1.4624691,0.3989176
impérialisme,1.2156885,-0.13415484
tribunal,1.2647738,-0.3803653
impunité,1.5207772,0.0895267
anp,1.4757811,-0.67718345
ebola,1.7896622,0.15944193
concurrence,1.4677418,0.039001767
proche,1.390754,-0.34988087
libreville,1.1737356,0.5150233
délai,1.7655574,-0.36056182
impasse,0.8953471,0.23474967
enlèvement,1.2862657,-0.45992252
mur,1.586764,0.092271246
diallo,1.8699479,-0.10058527
jean,1.5626886,0.42489332
énième,1.0371786,-0.350258
débarquement,1.1615981,-0.14165331
démonstration,0.98932344,-0.80017257
daw,1.425024,0.08081156
mensonge,1.4095148,-0.7624926
génération,1.3243861,-0.16325098
avantage,1.5824149,0.17190003
fardc,1.0472528,-0.41501328
orange,1.365449,0.16977862
somaliland,1.3880357,-0.025526028
désert,1.6060768,-0.1286386
maximum,1.5237494,-0.29363707
instar,1.6499145,-0.25977308
sérieux,1.2295741,-0.40940133
exode,1.2785143,-0.41779426
révolte,1.2640728,-0.25796852
ségou,1.9600146,-0.27137432
streaming,1.745933,1.4491062
cité,1.4450281,-0.13483042
peau,1.170581,0.38096756
portugais,1.1247758,0.021075945
obstacle,1.4331008,-0.40712836
fleuve,1.5581616,-0.59423375
excellence,1.6595688,0.5385154
pompeo,1.4757991,0.027672466
blanc,1.8884791,0.35593003
masque,1.3566054,-0.2527401
aqmi,1.1103129,0.32598323
foule,1.5217406,-0.62464315
choguel,1.4078236,-0.38078848
fourniture,1.4410223,0.42845464
règle,1.480629,-0.33121526
vengeance,1.3042701,0.092109054
avocat,2.0154846,0.20881504
non,1.1817081,-0.10935692
juge,1.5447655,0.26031294
violent,1.5607293,-0.10927132
tebboune,1.2596129,-0.17962149
obligation,1.1869285,0.18203245
dangereux,1.4204063,0.21105671
charles,1.2452251,0.18984164
mode,1.4949354,-0.53831303
renversement,1.1959257,-0.040814415
immédiat,1.4645172,-0.19194652
exxonmobil,1.0081679,0.009780109
bois,1.3137605,0.32712537
égyptien,1.3316482,0.4935799
kivu,1.3357826,0.31954083
médiateur,1.4274652,0.37816808
touadera,1.2921089,0.5438953
ould,1.7634456,0.38057646
zlec,1.5599462,0.3214011
élu,1.5552644,-0.8007027
colonne,0.9965484,-0.27976352
spectaculaire,1.1244633,-0.5016437
aubaine,1.3763882,0.39396405
meeting,1.048912,-0.05768223
drame,1.6499246,-0.34190264
londres,1.5714276,0.58993906
discussion,1.3974891,-0.29788223
témoignage,1.319501,-0.66376996
percée,1.1058743,-0.08507426
incapacité,1.2488043,-0.46178538
précision,1.6891278,-0.4085304
distance,1.8112382,-0.73655844
équipage,1.7177489,0.113265194
exigence,1.0423818,-0.72516066
tir,1.6032403,-0.35206747
solhan,0.9053216,-1.1187752
nez,1.4030356,-0.1353653
modus,1.5883986,-0.30238685
aspect,1.53142,-0.24701966
marocain,1.5342605,0.1820522
cote,0.60938364,0.44718492
charte,1.1994421,-0.51750004
prévention,1.392309,0.08327321
faiblesse,0.9103335,-0.66045874
normal,1.7359043,0.17672087
abus,1.3431109,0.01780368
arrogance,1.1976119,0.20637785
finance,1.2862283,0.4230621
parallèle,1.0303909,-0.07009443
tourisme,1.6610731,-0.15506801
danemark,1.2241293,0.26519305
session,1.7716932,-0.19555022
bus,1.5941868,-0.43429726
conscient,1.159785,-0.5005672
posture,0.8156219,0.24429023
planification,1.3726294,-0.32098815
oui,1.4208161,-0.21755154
visible,1.3981339,0.003974581
office,1.7258195,0.11661485
intégration,1.0330138,0.58969647
option,1.6504343,-0.35435766
fête,1.2261674,-0.032132305
concession,1.1960689,0.070077136
hommage,1.1628488,-0.37866163
règlement,1.3252375,0.26063278
leçon,1.4822341,-0.037694298
asymétrique,0.99539286,-0.56658405
hypothèse,1.6732544,0.35390162
éventuel,1.499515,0.06644007
respectif,0.7786814,-0.14350434
townsend,0.7575388,-0.14291115
hassan,1.3264254,-0.28349525
complet,1.5742232,-0.049024533
réserve,1.4650909,-0.07411678
lot,0.7147565,-0.37508136
séjour,1.8273689,-0.07547157
étude,1.545057,-0.086765565
édition,1.6731106,0.3537267
pib,1.5191655,0.26934883
carburant,1.3424144,-0.08645543
bbc,1.5413501,0.2796919
conduite,1.4995415,0.15191594
terreur,1.1629351,-0.46921346
moyenne,1.6579462,0.15504132
soirée,1.0531968,0.034358386
vdp,1.2552646,-0.4832728
recrudescence,1.2400718,0.3135281
remplissage,1.1895323,0.29850692
concertation,1.2898684,0.31167805
quête,1.3743536,-0.21495308
manifeste,1.0274874,-0.21684025
commercial,1.4338716,0.10301369
amélioration,1.4034078,-0.08648646
foyer,1.4663769,0.20846297
futur,1.1065995,0.49921122
belge,1.3297716,-0.57575774
conquête,1.6232941,0.36003223
infrastructure,1.5612731,-0.09616662
institut,1.1035897,0.3276307
étiquette,0.95897084,0.059998397
sotchi,1.4457664,0.48404592
liptako,1.549644,-0.71364164
bassin,1.2647277,0.30890882
humain,1.8113391,-0.3644595
guillaume,1.5185808,0.39485002
sévaré,1.6154622,-0.44898257
atterrissage,1.1814528,0.03318328
viseur,0.88944894,0.40745845
nationalité,1.7674748,0.12482199
procédure,1.3911246,-0.0537512
remise,1.4281834,0.4512984
cnt,1.468629,-0.39457062
attente,1.1735328,-0.43590796
blocus,1.1933913,-0.16935678
tessalit,0.95932215,-1.2428399
procédé,1.4576508,0.3167029
adoption,1.3327837,0.1775309
université,1.1375152,-0.23547387
motif,1.5546957,-0.36233875
condoléances,0.7653909,-0.31827858
nana,1.0662086,-0.099597506
pareil,1.5734409,-0.17164768
pêche,1.2474167,0.12986727
hybride,1.2135564,0.26093522
alentours,1.0460187,0.039615873
ankara,1.7020334,-0.24709158
huile,1.7089993,0.3972248
pilote,0.95771945,-0.39893973
dégradation,1.1946827,0.1781325
enseignement,1.1383562,-0.20110986
constat,1.4354539,-0.52642685
langue,1.2194322,-0.32106233
surface,1.4394826,-0.16006793
hypocrisie,1.2979074,0.17811456
african,1.5060083,0.51606256
feuille,1.1057732,0.13375731
préfecture,1.4162247,-0.52603877
domino,1.3297781,0.04435178
pauvreté,1.5735806,0.006997347
world,1.1856337,0.049304277
quasi,1.3165561,0.04331347
détournement,1.1725166,-0.33111525
portuaire,0.8969669,-0.28025866
anonymat,1.5379415,-0.4202468
immigration,1.347275,-0.10266749
venue,1.1374413,0.06799995
adhésion,1.1604143,-0.15530385
cuivre,1.6408623,0.86669624
élevé,1.8209856,-0.13397941
mamadou,1.2092794,0.594314
maître,1.026296,0.38439438
déclenchement,0.9630601,0.09639692
usine,1.5456117,0.4742286
centrale,1.344925,0.6780985
épée,1.436447,0.57134724
émission,0.75023067,0.4260697
rien,1.1573974,-0.20515306
parc,1.7383252,-0.40862998
lion,1.0659987,-0.15442748
voiture,1.0894548,-0.53352445
blessé,1.1935251,-0.6679029
mahmoud,1.3374027,-0.8411329
capitaine,1.1930897,-0.003487509
pgac,1.5962173,0.2652844
autonomie,1.225366,-0.08624109
katanga,1.773756,0.28293845
niono,0.8049019,-0.7161913
obiang,1.6302732,0.26708668
tweet,1.0861168,0.15605827
terrible,1.5797284,-0.30951828
contrepartie,1.4128644,-0.21541806
antony,1.029547,-0.19967555
mogadiscio,1.1649503,-0.12675498
quarantaine,1.0082567,-0.5128446
ethnie,1.3591316,0.0920158
bujumbura,1.0528097,-0.3013908
fruit,1.1525376,0.23982653
nouvelle,0.8251147,0.332765
ratissage,1.1020278,-0.6178149
goût,1.1890719,-0.04846716
renfort,1.105264,-0.17132796
solide,1.1021996,0.043457337
news,1.3634012,0.21514873
argument,1.3106856,-0.39982858
reaper,1.5751913,-0.8825739
correspondant,0.91652423,0.29136902
mémoire,1.5725883,-0.60411304
baisse,1.3568134,-0.073801786
mixte,0.85709894,-0.03920921
asmara,1.0291094,0.37715912
filiale,1.8110305,-0.06920856
renouvellement,0.9864271,-0.19647169
tournure,0.9100263,0.34811255
intermédiaire,1.2499583,0.27621114
inacceptable,1.1737463,0.38703036
habitant,1.2162926,-0.19059177
fidèle,1.2881501,0.49261165
américaine,1.1569084,-0.45118898
entourage,1.26988,0.19323139
togoland,0.9307316,-0.11054834
choc,1.0570875,-0.36717346
réflexion,0.9067215,-0.3303608
john,1.4489223,0.32786
proposition,1.1343228,0.015983101
tutelle,1.084058,-0.43919092
mohammed,1.2015922,-0.3330677
net,1.2570922,0.0629416
raid,0.9348619,-0.42485023
contenu,1.3909719,-0.342072
polisario,0.8915151,0.09198232
interethnique,1.0917164,-0.40113002
agricole,1.5639993,0.13856997
citoyen,1.8228972,-0.6144526
expulsion,1.2990681,-0.02214443
exception,1.2154737,-0.2004906
offre,1.5792893,0.46169445
bétail,1.3067082,-0.69114506
neuf,1.529487,-0.54416615
favorable,0.93060136,0.33249497
soum,0.83276427,-0.9768694
impérialiste,1.3647854,-0.05320453
patriotique,0.94550353,-0.46714
quinzaine,1.274617,-0.5999674
quantité,1.0775379,-0.43741518
téléphonique,0.91493237,0.49871513
leadership,1.5657003,0.058940597
exécutif,1.3884315,-0.39418498
chair,1.5726615,0.057506565
actif,1.221346,-0.31261003
al,1.1178392,0.037886586
effondrement,0.92175144,0.0961345
juba,1.3615599,0.33807668
lacroix,0.72941375,-0.080260925
barkane,1.1521893,-0.8061191
diktat,1.3726449,-0.23264898
indispensable,1.2869865,-0.2345423
moitié,0.8310694,-0.14170577
souhait,1.171969,-0.40489578
majeur,0.9212474,0.307422
endettement,0.9001906,-0.007130979
électrique,1.2954285,0.60952055
major,1.3677858,0.007542585
operandi,1.3393745,-0.4337909
triangle,1.1683205,-0.016493412
autonome,0.97556716,-0.040441915
fil,1.2332381,-0.23100883
restitution,1.2861544,-0.13157646
