,V1,V2
beyrouth,0.7086715,1.44012
thierry,1.7978098,1.1126893
agriculture,1.5965459,1.0258689
cher,1.2220924,1.2731489
déploiement,1.3754793,0.9982835
carrière,1.5115957,1.55132
identité,1.9839654,0.97731775
académie,1.3959397,0.83234155
asile,1.6042327,1.583817
assassinat,1.1140618,1.3356743
concurrence,1.1663383,1.2819278
viol,1.954747,1.1696669
brésil,1.4399043,1.1083778
accident,1.289346,1.2719945
robert,1.5781192,1.7573934
disposition,1.2813277,1.3396463
probable,1.7807118,1.2997823
idéologie,1.5350109,1.827412
montée,1.50875,1.3703911
épidémique,0.97709477,1.5824119
января,1.2429019,2.2172217
matériel,1.0781811,1.2835548
interlocuteur,1.7373476,1.066086
épisode,1.4823442,1.3231453
taille,1.955626,1.0266418
arnaud,1.154879,1.5585678
bureau,1.12278,0.99780613
cible,1.1716422,1.2618489
militant,1.0021663,1.543295
technique,1.4829395,0.8965603
transmission,1.3826103,1.1799301
v,1.1433059,0.34955204
immunité,1.5551702,0.6951758
angela,1.1736357,1.7588671
parc,1.3474177,1.2750163
montpellier,1.3835948,0.8543746
docteur,1.5590422,1.1924835
david,1.4794812,1.3757019
église,1.2728132,1.4953386
dizaine,0.7582127,1.4520283
daech,1.7146574,0.7587049
geste,1.5007304,1.2531967
maria,1.5966086,1.2247186
délai,1.7857194,1.1366187
ong,1.4500155,1.1941277
interne,1.8548613,0.9283031
leader,1.1207589,1.1456784
fête,1.2196124,1.4253048
castex,0.5843606,0.80898994
blanc,1.054137,1.7234193
diffusion,1.1278929,0.7703238
échec,1.351171,1.5963622
dangereux,1.2201852,0.92554694
marque,1.697924,1.2894629
forum,0.58698285,1.5412967
jdd,0.79842794,0.9872277
airbus,1.4743329,1.1642236
traité,1.0813428,1.3222847
perte,1.5405169,1.5544521
planète,1.1449254,1.2659047
médicament,1.1537867,0.5781499
enjeu,1.4201305,1.3590971
sécuritaire,0.7760045,0.8853242
séjour,0.9151813,1.0519831
constat,1.4954683,1.6694442
directrice,1.5233468,1.39246
profit,1.7282393,1.0147599
meilleur,1.3619418,0.958033
opposant,1.253783,1.0874802
connaissance,1.3293031,1.4520767
anniversaire,0.8685849,0.94604737
méditerranée,1.0974706,1.1828667
biélorussie,1.2226266,1.265492
environnement,1.59092,0.92283297
salaire,1.284466,1.3534894
frais,1.756339,1.5658426
konstantin,1.0968305,1.2996639
transition,1.0167419,1.137895
destination,1.3078756,1.1603436
legault,0.8991702,0.72549725
détention,1.4593483,0.95342886
roman,1.6135222,1.0769618
pib,1.1197788,1.1226877
honneur,0.78900266,1.6183037
croissance,1.0862964,0.9342734
bloomberg,0.6966037,1.4317272
arménie,1.2644844,1.3430451
courant,1.3515341,1.2088553
bras,0.9998116,1.4940864
conscience,1.1837214,1.1495312
hypothèse,1.1543493,1.153163
catastrophe,1.3209583,0.8205578
médiatique,1.3346616,1.0637519
fuite,1.6896108,1.3747813
africain,1.5371995,1.005192
grèce,1.0631509,1.3299232
yves,1.0982423,1.3402739
unique,0.99203956,1.1503135
allié,0.8856505,1.644333
priorité,1.3859475,0.96887094
régional,1.4342492,1.0787052
financement,0.884435,0.981136
pologne,1.2247356,0.62814105
dépistage,1.2160372,1.1895882
difficulté,1.0269254,1.221568
limite,1.4381083,1.7244165
vérité,1.1935555,1.1950611
rapide,1.4287404,1.1471813
phrase,0.90246135,1.6076076
retard,1.191884,0.5673265
exposition,1.3577651,1.3065139
rn,1.4136931,1.6416166
métier,1.8784311,1.0758492
grenoble,1.3694419,1.0449926
extinction,1.0153579,1.775963
cortège,1.522036,0.8759986
tunisien,0.64368546,0.6555246
collaboration,1.2150568,1.49208
défi,1.6579437,0.7918496
humanitaire,0.6153369,1.2713182
parlementaire,0.94515276,0.8598969
indignation,1.5070671,0.95676666
somme,1.5119431,1.0906056
kremlin,0.8088864,0.9031396
gaulle,1.374166,1.8536509
juan,1.3774686,1.4060504
charlie,1.100499,1.3776364
incidence,0.9338123,1.0754424
floyd,1.0603384,0.86391336
mila,0.7312876,1.4615939
by,1.4219284,1.1455183
réel,0.93407124,1.4563228
démarche,1.0148045,1.5654322
démission,0.94648814,1.3455008
pénurie,1.6709634,1.0215273
pire,1.3335594,1.0432057
sncf,0.90179497,1.0808271
audience,1.3184918,1.3650779
majeur,1.710376,1.4814404
sport,0.9639302,1.6124046
mediapart,0.9302017,1.2065904
kiev,1.2374276,1.4336996
vigilance,1.4840798,1.2107923
alain,1.9539086,1.389826
apparition,0.7780486,0.574117
camille,1.6119752,0.39553466
religieux,1.2477136,1.639865
préfet,1.0742698,0.71680516
phase,0.97054416,1.0417949
arabe,1.1390594,1.2120738
pauvreté,1.1763116,1.3298986
ukrainien,1.40032,1.0041701
elena,1.6115105,0.9914012
langue,1.7843235,0.9441853
stream,1.291602,0.3708171
couverture,1.1453874,0.5569352
tehran,1.1851995,1.01352
diplomate,0.97871816,1.0153642
faso,1.3702441,0.91521347
géopolitique,0.8335287,0.8635577
nationalité,1.3524388,0.84394765
lbd,0.68157285,1.0074673
el,1.4361234,1.2241766
sentiment,0.9316191,1.3233103
impression,0.96934974,0.85065186
local,1.3302534,1.2170694
oxana,0.9462794,1.1515685
monétaire,0.81531376,1.2661859
fondateur,1.0172157,1.6192853
adjoint,0.97984946,1.0953349
protest,1.5573943,1.3731925
impôt,1.244731,1.5701041
favorable,1.2464342,1.2721939
schiappa,1.2785627,0.9800676
rédaction,1.3693074,1.0137687
amérique,1.231133,1.1939045
disparition,1.4948698,1.5350219
guaido,0.70932287,0.78888434
porochenko,1.4449123,1.2843192
scrutin,0.62109125,1.0711025
réserve,1.2135373,0.8521829
patrimoine,0.9892777,1.4339224
monnaie,1.6275537,0.58055246
édition,1.33898,0.9996159
potentiel,0.8559985,1.0635766
fondation,0.6968702,1.3019415
capital,1.0768533,1.4199154
libyen,1.0500174,1.0444452
festival,1.4093858,1.4877867
lancement,1.2237291,0.80641013
hydroxychloroquine,1.0644944,1.2426132
roi,1.5234289,1.063137
kaboul,0.9061363,0.8427676
autonomie,1.2523743,1.1020623
île,1.3335696,1.120126
métro,0.9868371,1.2266349
agresseur,1.4072105,0.8378348
mihalchevskiy,1.1415333,1.6488745
surprise,0.8655662,1.6635594
inverse,1.3486844,1.4537935
ingérence,0.80587685,1.4274453
aviation,1.3504182,0.7335592
vingtaine,0.80243236,1.3598181
ciotti,1.1022077,1.1683718
québécois,0.81921786,0.9320614
match,1.5560013,0.9474393
vahid,0.63504004,1.7149732
juridique,1.3522131,0.6765651
technologie,0.86656785,0.88927627
rtl,1.0149915,0.95575076
commentaire,0.9196687,0.93723905
visage,1.1939563,0.93351185
cropped,1.6920209,0.95457727
tweet,0.8871986,1.6701221
silence,1.0813912,1.3856237
maduro,0.78411514,0.61075777
attente,1.1122499,0.9306845
ahmadi,0.6752556,1.0743046
neuf,0.9985916,1.0379053
ivoire,1.4726098,1.1092111
conclusion,0.7855234,0.8306939
spécial,0.8019286,1.1283641
envie,0.78724086,1.1361233
express,1.321523,1.0447576
trentaine,0.66124815,1.2073804
mari,1.0243143,1.3602241
chambre,1.2437541,1.4357986
récent,0.8010171,1.2593247
maritime,1.7378356,0.77408934
usine,0.9445793,1.4174885
johnson,1.2843431,1.1449052
choc,1.4522268,1.0514477
business,1.1930902,0.7069771
différence,0.7121903,1.1429032
précédent,1.2254075,0.53029674
occidental,1.2442801,1.1430817
central,1.171756,1.4236819
musée,1.3475666,1.0069715
camp,1.3380203,0.5609915
réduction,0.9192299,1.078004
antoine,0.9850496,1.3725955
permanence,1.046121,0.7220174
enseignement,0.842523,1.1968864
forêt,1.2140212,1.2514807
gérard,1.3739828,1.2662789
socialiste,1.3381666,0.4883178
vincent,1.4859134,0.7862835
dépit,1.3988143,1.0178668
distribution,1.385322,0.4770074
bolloré,0.7350172,1.5100744
rare,1.0120729,1.1844528
égalité,1.5155197,1.043432
comparaison,1.4946905,0.9552031
quai,0.7933863,0.71044314
reconfinement,0.8622656,0.41362312
crime,1.308702,0.9950697
dr,0.7304369,1.4239156
médecine,1.5763388,1.2569524
jeunesse,1.5793849,0.5268692
vente,1.2479757,0.5958855
autorisation,0.8551762,0.85177594
célèbre,1.0650392,1.032503
lavande,1.2356937,1.3661516
écrivain,1.2065258,1.2446543
relance,0.5801181,1.3935345
conséquence,1.3853334,1.4754028
figure,1.1955227,0.78680795
huawei,0.8972549,1.011288
survie,0.9406736,1.3916278
paty,0.94355303,0.98058856
calendrier,1.2792857,0.6641547
provocation,1.4039834,1.3312359
canadien,1.0817358,1.2506545
présidentiel,0.62051785,0.6249187
cabinet,1.4509884,0.771493
négatif,1.3612132,1.1411492
discussion,0.869679,1.0678006
vent,1.0788846,1.0206146
ombre,1.3588651,1.430701
epstein,1.2277123,1.2422655
bertrand,0.788685,1.6818672
naissance,0.87540597,1.4642979
attitude,1.1243154,0.6146931
maghreb,0.7418832,0.39309815
géant,0.8105633,1.3250699
condition,1.476303,0.9510551
coalition,0.8597614,1.241115
alcool,1.0119882,1.0571241
noir,1.5038925,0.8953113
escalade,0.59878975,0.37889862
appui,1.2367392,0.9540662
tension,1.068039,0.6675723
animal,1.2188607,1.1803607
pointe,1.0755211,1.0446267
patron,1.091085,1.3868303
arrestation,1.0864897,1.419406
wuhan,0.34444305,0.5181667
ennemi,0.5937351,0.95404816
recul,0.9144775,1.4086316
condamnation,0.8968464,0.7281307
outil,1.4640125,0.6483789
fiscalité,1.1969036,0.6672732
exploitation,1.6515112,1.4635962
isolement,1.1129403,1.2257593
ehpad,1.106064,0.45570892
délégation,1.4543054,0.37401882
résidence,1.483988,1.0457144
coordination,0.9279588,0.7901685
tenue,1.6380078,0.8726574
hebdomadaire,1.3315909,0.5139663
gilet,1.3729535,0.8681926
pacifique,1.5121609,0.80381596
doigt,1.3021208,1.4045274
mosquée,1.2734364,1.112993
dieu,1.0889999,1.1951408
rebellion,1.3621902,1.4552455
antiterroriste,1.0735569,1.0470802
salle,1.4166507,1.0674856
propagande,1.0563732,1.1020583
taxe,1.2027301,1.2628738
commissariat,0.8193203,0.59846234
similaire,1.1013284,1.5408082
assaut,1.1574875,0.9356858
physique,1.4086684,1.1233265
moderna,1.2949572,1.0349238
provisoire,1.2321434,1.1792457
intermédiaire,1.0820785,0.8774504
pic,1.2439501,0.7541901
souhait,0.52924216,1.0740503
contenu,1.2483006,1.0217654
guillaume,0.9221897,1.3053095
écart,1.0763146,1.0001199
comportement,1.2155781,0.6295089
gazoduc,1.1659741,0.88209087
constitution,1.3671478,0.49957955
missile,1.5393991,0.6002857
citoyen,1.2924347,0.5027597
zéro,1.4355711,1.2444183
partage,0.9519714,0.5775306
découverte,0.9873035,0.9463704
complet,0.93262476,1.3937556
ami,1.1620073,1.2353956
restauration,0.7419921,1.3836132
occupation,1.1151959,0.98526543
informatique,0.6516729,1.1631986
tolérance,1.4233825,1.2230171
pdg,0.94811493,0.70323807
musulman,1.2775332,1.3130481
écriture,0.8534953,0.82194537
chômage,1.0093793,1.1252847
alexeï,0.58596975,0.77093154
existence,1.0941036,1.3873099
alimentation,1.0193733,0.8193158
york,1.0040299,0.75608104
inquiétude,0.92513525,1.1682439
strasbourg,1.5153141,0.97560227
stabilité,0.9787677,0.3117424
essentiel,1.2338674,0.9531736
suppression,1.2863556,0.7683979
identitaire,1.2884036,0.84835607
instar,1.0397533,0.64262694
progression,0.8192178,0.605735
christian,0.80182683,0.6712564
audition,0.78030956,1.0423919
nez,1.0905464,0.75661093
bce,0.89391184,0.9614796
culte,0.7064486,0.903813
rupture,1.4121299,0.78940254
parallèle,0.86176056,1.1000913
injection,1.3953419,0.87282604
guinée,1.6184179,0.5138084
lanceur,0.8387976,0.78198785
confrontation,0.8684078,0.6463027
perspective,0.6585141,0.8318327
organisme,1.0531117,0.7665546
drogue,0.5058149,1.1666818
mortalité,0.9001857,0.92366
progrès,1.421958,1.4186376
kabylie,0.8703185,1.0560511
quinquennat,0.21811709,0.9419035
sénateur,1.0969776,1.301051
sérieux,0.711331,0.93131095
chaos,0.6258398,0.6813017
épouse,1.5635056,0.93544114
file,0.87515783,0.4399459
ihu,0.89085406,1.8248042
règlement,0.67065513,0.9846527
lycée,0.6348145,0.8068874
bombe,0.5831938,1.3157469
tempête,1.0905972,0.9368033
suprême,1.443174,0.9127491
allocution,0.10175818,1.2350429
rang,0.5239341,1.1388594
témoin,1.3174785,0.8795356
musique,0.72932935,0.9231588
marlène,1.4300131,0.66553
sang,1.0701525,0.5663911
zlecaf,1.4613357,0.7239663
patrick,1.4978956,0.678999
japon,0.5387624,0.43102115
grippe,0.7943629,0.9221187
investissement,0.9964127,1.427794
alternative,1.1384915,1.0867213
tripoli,0.96044713,1.1258888
hasard,0.84495795,1.2354538
qatar,0.6638727,1.1656083
golfe,1.0642728,0.9398637
chasse,1.3542017,0.71334434
frédéric,0.9168734,0.91845983
pont,1.0843378,0.8357662
john,1.6676946,0.89894736
violent,1.2573454,0.68122536
denis,1.3414859,1.3188926
bretagne,1.2138767,1.1985285
публикацию,1.0233436,1.3877395
chauffeur,1.1601862,0.87715423
partenaire,0.78425705,0.59242827
посмотреть,1.2712886,0.91076636
эту,1.0705786,0.90227497
station,0.47684547,0.8591188
collègue,1.2494887,0.7735555
avantage,0.72234726,1.2720054
sapin,1.2329562,0.75771713
pr,0.8426026,0.8568284
ciel,1.0056361,0.46577188
eric,1.248698,1.0221672
foule,0.72129834,1.4091706
pfizer,1.0057993,1.0557451
prévention,0.9298177,1.2625368
buzyn,0.733659,0.38026983
visa,0.44477013,1.1192249
navire,1.1065935,1.1484131
gbagbo,1.3710027,0.48775235
option,0.94847053,0.46505046
industriel,0.92866933,0.7151758
sarkozy,1.1280727,1.0791162
réputation,1.3122383,1.0406204
chemin,1.0231445,1.1111948
lavrov,0.79520285,0.6742893
troisième,1.4697307,0.73211735
contre,1.2116537,0.44027996
artémisia,1.2381608,1.1499116
popularité,0.8308695,0.30066428
télétravail,0.7957643,0.88272744
pilote,1.0874273,0.9214032
égypte,0.91434234,0.1661259
suivi,0.67384285,1.1942229
gare,0.5628627,1.1943375
balle,0.89516145,1.0574353
annulation,0.7841471,0.5333458
crainte,0.5679542,0.8863194
lot,0.91545004,0.82138413
extension,1.2405584,0.026347762
élément,0.7558922,0.7345945
professionnel,0.91906744,0.6086115
ifop,0.78051305,1.2727717
julien,1.3549829,0.7386038
renaud,0.6224261,0.8955775
satellite,0.65974325,0.7792452
chirac,0.42815644,1.1313963
argument,0.71352226,1.0436549
présentation,0.88942623,0.94532967
inacceptable,0.9888341,0.49396023
lourd,1.2316645,0.63884765
moindre,1.4028801,1.1243862
nomination,1.2203227,0.83112794
sort,0.92774,1.2622199
meurtre,0.8391823,0.6666255
mur,1.2011399,0.7752636
séquence,0.69722974,0.7949275
pasteur,0.40760332,0.9043024
écran,1.0573299,0.7752216
médical,1.1000245,0.9724442
dépendance,1.1696805,0.3242108
midi,0.79661995,0.5486948
écologie,0.69342583,1.0037307
évident,0.9466969,0.5696671
joseph,0.9567877,1.0001554
accueil,1.2395457,1.0209028
arabie,1.6339282,0.60244113
global,0.7081247,0.7415275
normal,1.1965264,0.64727414
épidémiologiste,1.1065465,0.9893265
snowden,1.5318925,0.9166924
artiste,1.2111359,1.1873752
profond,1.0334646,0.8362897
minute,0.62193394,0.7218323
mme,1.4670584,0.92485493
zelensky,0.17887947,1.0179974
compagne,0.70810854,1.2323261
recrudescence,0.96401584,0.34518847
essence,1.1624088,1.1284915
autriche,0.6767404,0.68049634
éclipse,1.5999671,1.4527234
partenariat,0.56743544,1.2298414
israélien,1.4219118,0.5775461
volontaire,1.2675865,0.89187086
genève,1.3108833,0.8494045
danemark,1.1286006,1.1750102
mohammed,1.305882,0.55124116
lance,0.9327783,1.0276861
instrument,1.0935991,0.94991285
barkhane,1.2914848,0.9667626
œil,1.3961954,0.3683595
humanité,0.79861367,1.1046442
pétition,0.9919962,0.6125576
belge,0.590516,0.61316687
vieux,0.5120114,1.3095059
office,1.1958296,0.48575565
philippot,1.227586,1.2052808
détroit,0.82642233,0.7083774
griveaux,0.88762844,1.2584616
équipage,0.5780928,0.9579296
paul,0.57834226,0.86631477
permanent,1.2011541,0.5526464
légitime,0.8769766,0.86140096
séance,0.6645505,1.2630199
mariani,1.0342715,0.39903226
maximum,0.83137596,0.96251446
théophane,0.7190446,0.99307334
logistique,0.63445127,0.6391838
métropole,1.2207309,1.0279797
bois,1.1806087,0.54116964
ligue,1.2048184,1.1149926
foulée,0.9249535,0.40297893
exception,0.703609,0.76361436
halle,0.68078685,1.2430176
suède,0.91189396,0.39908087
décret,0.1821522,0.9602703
armé,0.7288061,0.7313115
offensive,1.15597,0.8223934
climatique,1.145353,1.0357927
biélorusse,0.8910952,1.1461619
bouteille,1.1247842,0.9877911
lvmh,0.69637185,0.6559772
hôtel,0.4422021,0.38652223
officier,1.1279869,1.1497345
instruction,0.6444307,0.2460628
entourage,0.60911113,0.69956017
indice,1.5255462,1.0639837
luxe,0.81586015,0.9263006
expertise,0.4495921,0.9772161
bagage,0.9387625,0.8146783
tradition,1.2454832,1.1748681
habitant,1.0849211,0.5137099
logement,1.1284951,0.25792807
délégué,0.57408243,0.48598245
discrimination,0.7130788,0.73831356
angleterre,0.7414453,0.8730667
douala,1.2811413,1.0688088
défaite,0.75473535,1.1570632
matinée,0.8679628,0.63082623
dos,0.55334866,1.2421964
format,0.40364695,0.7133385
incapacité,1.2536813,0.6123507
voisin,1.0282835,0.4167187
garçon,1.0155252,1.1677077
spectacle,0.6545244,0.7747242
camerounais,1.1492891,0.9454829
débarquement,0.9976679,0.96325904
hollande,0.08014705,1.1984769
bloc,0.9710445,0.809897
problématique,1.0445948,0.8627769
endroit,0.5437141,1.087218
masse,0.7925751,0.5042785
tchad,1.2166845,1.0834099
normandie,1.4152799,1.0030651
électoral,0.86596066,0.4215411
orange,1.0424819,1.2078003
secret,0.8540395,0.7165048
invitation,0.6722109,0.8126539
pesquet,0.82661384,1.460781
khalifa,0.72891295,1.1080142
syrien,0.39792588,0.32712734
florian,0.604746,0.50970095
maurice,1.0417742,1.0731474
couleur,1.0800568,1.1104537
massif,0.33593804,0.7043712
ramadan,0.52902484,1.0573441
préparation,0.7337209,1.1952091
zarif,0.97150254,1.377916
épidémiologique,0.7159531,0.44086182
mohamed,0.8482191,1.1320294
indien,1.0078864,1.1488309
tableau,0.8605395,0.9566985
voyage,1.1726215,0.47626424
piste,0.629562,0.92207116
témoignage,0.9451712,1.00159
fort,0.98616475,1.3110199
naturel,0.78454804,0.98816967
promotion,1.149222,0.82379127
pénal,1.1512687,1.003044
carré,0.89930683,0.42564985
paca,0.9472107,0.38924488
fer,1.0257239,0.5495734
insécurité,0.6904185,0.36103433
eelv,1.2895069,0.6369644
remède,1.4584949,0.40192965
catégorie,0.46879882,0.6384471
complexe,0.5841437,0.7568038
orsay,0.8832555,0.8535252
polémiste,0.552328,0.33221173
arménien,0.92112124,0.59443235
anp,1.3006424,0.4723452
hezbollah,1.1623269,0.43344292
avance,1.1114806,1.057198
muselier,0.61579585,1.2988629
upr,0.38697314,0.29650062
propriétaire,0.95286024,0.96005
vaccinal,0.6424373,0.20288935
référendum,1.121859,0.7368972
spatial,1.0468411,1.0385895
audin,0.82238233,0.93979824
transfert,0.86557907,1.1465383
royal,0.3874682,0.77296823
agricole,1.3367934,0.61166286
aspect,0.4909164,1.2129574
océan,1.4380699,0.74716014
entier,1.0557717,0.8266446
hongrie,0.63057137,0.74926555
ema,0.5589345,0.8613932
électrique,1.1598885,0.485495
plastique,1.1239008,0.8579056
tourisme,1.2238196,0.7217508
cardiaque,1.1691393,0.7920367
inscription,0.7968769,1.2653626
grève,0.7905167,0.42929503
aéronautique,0.7231862,0.74064165
assange,0.85149443,1.2334961
slogan,0.5791052,0.62982434
espoir,0.98897886,0.8409723
écologique,1.1883765,0.58970267
hassan,0.6677996,0.7055635
horizon,0.9315464,0.8075345
émotion,1.4253665,1.0029525
chien,0.72010314,0.95279294
visible,0.61107236,0.7079268
profil,0.7506611,0.22886533
notion,1.2742859,0.7870075
black,0.7104699,0.419331
frère,0.36296564,0.24268691
dgsi,1.3642545,0.6693998
livraison,1.1610799,0.4787057
inférieur,1.0435703,0.6413218
armement,0.8724405,0.55706745
stéphane,1.2261728,0.9299201
mépris,1.0902562,0.8025654
malaise,0.7861218,0.8475577
dégradation,1.0888735,0.44204792
revenu,1.3322569,0.8390095
âgé,0.3753575,1.2478733
électronique,0.8639557,1.2051328
douane,0.60172975,1.0089767
brut,0.93103564,0.36349025
souche,0.70011896,1.2967337
italien,0.95667326,0.48289022
évaluation,0.8204683,0.57099295
rousseau,1.089138,0.5701289
client,1.2307855,0.71925414
devoir,1.3297065,1.0893428
canard,0.5080634,0.8871795
reportage,0.81196606,0.34779334
leadership,1.1538044,1.2244879
immeuble,1.1646056,0.38636827
commercial,0.6131769,1.1479688
stéphanie,0.7401959,1.4010291
joueur,1.3079699,1.4198854
repas,1.110982,0.76336056
azerbaïdjan,0.5162548,0.5939001
propriété,1.4426214,0.50614965
logiciel,0.8726365,0.7060034
maxime,1.1008486,1.1551214
pensée,0.5724861,0.93786293
tir,0.633214,1.0012205
tva,1.1795294,0.9128207
brexit,0.61245394,0.68478453
proie,0.96778625,0.9956101
kochelev,1.287757,0.61504877
intérim,0.51226115,0.24608067
protectionnisme,0.820044,1.0936085
club,0.5533124,0.50608903
calme,1.168821,1.0206577
ouvrage,1.2593797,0.8736421
indigne,0.49572057,0.55327827
fonctionnement,0.98004603,0.26321527
malien,0.12987943,0.57778716
bio,0.96852225,0.55022144
mak,1.0532699,0.24542786
équivalent,0.41010147,0.64828724
basilique,0.8010835,0.60046273
asselineau,0.42352244,1.1299337
plage,1.3813313,0.55677944
nikolaï,1.3671691,1.0610797
saïd,0.6178522,0.80272514
axe,0.9379378,1.0097704
lune,0.9010526,0.6179637
puissant,1.2043159,0.46462247
chancelière,0.41907442,0.6913049
dynamique,1.0741599,0.4452374
éd,1.037145,0.7295651
léger,0.86234444,1.001119
petro,0.7563031,1.0859276
remise,0.734386,0.29717362
revue,1.2785589,0.5453945
drapeau,0.9070251,0.42735192
accusation,0.6290603,0.51198936
théâtre,1.2451117,0.8847659
paiement,1.1944911,0.5175631
pcr,0.7186544,0.4627604
historien,0.84494597,0.10107971
contestation,0.847808,0.5299608
promesse,0.62519735,1.0778795
interpellation,0.3530153,0.19574845
kamal,1.0500393,1.3036793
souffle,1.2337644,0.56529427
rabat,0.707905,0.7540614
corée,0.492186,1.0202347
automne,0.3569892,0.7060965
bombardier,1.1283201,1.0349497
report,0.6404795,0.9074192
trimestre,1.2503564,1.1211885
séparatisme,0.16148822,1.011958
symbole,1.14944,0.77539027
net,1.3552136,0.60493594
bus,0.7234286,0.4124005
florence,0.4546081,0.6648676
soldat,0.6325821,0.4209209
flux,1.1942823,0.58879626
intéressant,0.5213288,1.1444609
distanciation,1.1396626,0.8852373
actualité,0.71214473,0.6896257
abdelaziz,0.561795,0.8403455
conséquent,0.4693248,0.79799056
résistance,0.9364195,0.5640912
schéma,0.94754744,0.8959817
we,1.4126091,0.9199715
thème,1.4759821,0.53302133
stock,1.118636,0.61506104
installation,0.7442838,0.8736483
correspondant,0.48498362,0.3660465
fil,0.84520376,1.1122264
courrier,0.5044967,0.273216
antisémitisme,0.50502425,1.04092
jubillar,0.7850161,1.6420113
analyste,0.95096207,0.9702687
lfi,0.49103713,0.44425178
contagieux,0.902075,0.9304243
prophète,0.37671003,0.62833357
rejet,0.90516454,1.0424768
chloroquine,0.94943315,0.3694419
compliqué,1.1884614,0.46796608
portugal,0.6972417,1.1398479
surface,1.0872347,0.25295293
pollution,0.94148195,0.4832874
banderole,0.90492654,1.2601104
vitesse,0.63865465,1.187883
dur,0.92915773,0.32996878
burkinabè,0.0059797773,0.28221557
rébellion,0.74377936,0.9976946
soudan,1.0615687,0.66721493
gravité,0.80231553,0.8759918
rome,0.3453156,0.60881686
banlieue,0.7647908,1.1958497
destruction,0.7374012,0.5431139
incroyable,0.9978904,0.92084277
pakistan,0.32405186,0.33032015
locataire,0.80339503,0.61809516
trudeau,0.3027214,0.6181001
annuel,0.5977434,1.007738
légende,0.8722738,0.8747341
louadj,1.0807843,0.8198186
psychologique,0.86455435,0.62756705
pêche,0.8869797,0.45770732
prétexte,0.32387283,0.7034682
abandon,0.90968436,0.14401242
malade,0.53839564,0.5713829
opportunité,0.87669,0.34931335
civil,1.2416203,0.2986514
bolsonaro,1.2489643,0.38162377
dauphiné,1.4197682,0.96139705
séparatiste,0.73909664,0.192649
papier,1.102351,0.98936045
matthieu,0.7500702,0.4227893
final,1.0966779,0.35010445
coface,0.55786276,1.0357726
duchêne,0.9812817,0.6605737
acteur,1.3472126,0.69411093
boris,0.42103297,0.42686963
politologue,0.5272363,0.5576187
ahmed,0.4851418,0.4334276
мая,0.07031402,1.1824939
langlois,0.9331489,0.5213106
lévy,0.7107167,0.21952641
drareni,1.0356957,0.9668922
fou,0.90951127,0.49614084
fonctionnaire,0.62300426,0.88819855
dame,0.6412369,0.9942981
orbite,1.2536094,0.925213
séisme,0.6070031,1.0437657
pétrolier,1.0734564,0.7679183
deuil,0.9825539,0.18117553
passeport,0.65713274,0.5344857
morano,0.42050067,0.9654909
électricité,1.0942912,0.49937052
manifeste,0.49645704,1.0328298
boudiaf,0.65758646,0.37811482
téléphonique,0.7752743,0.68399435
habitation,1.1498557,0.7507428
facile,1.1306431,0.20741147
mariage,0.90553665,0.9612182
emprisonnement,0.78642404,0.5875037
sensible,0.76885825,0.55773646
appartement,0.53677833,0.5178804
frappe,0.75780123,0.46894404
foyer,1.0443033,0.44690248
cadène,1.1216117,0.87079716
transparence,1.1802856,0.20227979
olympique,0.94516253,0.81423366
dijon,0.8255906,0.6429036
profession,0.31748995,1.0882564
fermeté,0.6359954,0.80331016
bâtiment,0.54127634,0.9234792
rythme,1.2969408,0.6302021
constitutionnel,1.0475549,0.5791947
peau,1.0694633,1.1253102
signalement,0.6316581,0.54643506
effondrement,0.28799757,1.2698069
drouet,0.38654932,0.623768
news,0.58481103,1.1158606
flotte,1.1618133,0.8400026
terminal,0.9531995,1.036904
habitude,1.0662018,1.1709673
saison,0.6117104,0.43257815
adolescent,1.094975,0.63441515
justin,0.5897527,1.2409058
cédric,0.45283484,0.6089675
longueur,0.837725,1.1390018
billet,1.3318934,0.47546333
dissolution,1.2374294,0.7337344
intégration,0.24974604,0.494344
hérault,0.8328393,0.58377767
crédit,0.8693019,0.547137
section,0.93140393,1.0290776
tunis,0.62280643,0.80538464
éventuel,0.6701294,0.6039248
martinique,0.6291408,0.8918209
moteur,0.9712712,1.0484097
coupe,1.0864033,0.91631424
salomon,0.6213728,-0.11666749
coupable,0.8604911,0.6385203
effet,0.9976258,1.0065832
chaleur,0.43206605,0.6636893
majoritaire,0.8484167,0.64222056
animateur,0.94174,0.49745676
hostilité,1.3794831,0.47298193
belloubet,0.39088616,0.30280298
hashtag,0.42215937,0.5279818
commissaire,0.31668693,0.8115013
dictature,0.6119173,0.48485053
salarié,0.93040025,0.7189306
togolais,0.7871238,0.5072894
martin,0.96397316,0.6335469
répression,0.9389423,1.1166921
magasin,0.5028654,0.46016714
sûreté,1.111804,0.6875848
dépêche,0.48986223,0.7654257
signature,0.5520228,0.33701757
republication,0.39790347,1.1567849
ambiance,0.62352127,0.3570094
hélicoptère,0.45777273,0.99196017
aggravation,0.39744565,0.057936423
instance,0.5418934,0.48248038
migratoire,0.6013165,0.549594
féministe,1.1076835,0.9305464
tâche,0.5384922,0.7621376
madagascar,1.0417341,0.25485164
x,0.4459896,1.0746214
faure,0.36291313,0.76450515
ferroviaire,0.2634581,1.0718356
déni,0.55141604,0.4545398
panique,0.73780954,0.6329523
